Time,"elementCenter:0","elementCenter:1","elementCenter:2","pressure","temperature"
50000,0.22326,0.0021919,0.05,3.4019e+05,37.878
50000,0.22326,0.0021919,0.05,3.4019e+05,37.878
50000,0.22326,0.0021919,0.05,3.4019e+05,37.878
50000,0.22767,0.0022352,0.05,3.4643e+05,36.524
50000,0.22767,0.0022352,0.05,3.4643e+05,36.524
50000,0.22767,0.0022352,0.05,3.4643e+05,36.524
50000,0.22767,0.0022352,0.05,3.4643e+05,36.524
50000,0.23217,0.0022794,0.05,3.5248e+05,35.185
50000,0.23217,0.0022794,0.05,3.5248e+05,35.185
50000,0.23217,0.0022794,0.05,3.5248e+05,35.185
50000,0.23217,0.0022794,0.05,3.5248e+05,35.185
50000,0.23217,0.0022794,0.05,3.5248e+05,35.185
50000,0.23676,0.0023244,0.05,3.5832e+05,33.862
50000,0.23676,0.0023244,0.05,3.5832e+05,33.862
50000,0.23676,0.0023244,0.05,3.5832e+05,33.862
50000,0.23676,0.0023244,0.05,3.5832e+05,33.862
50000,0.23676,0.0023244,0.05,3.5832e+05,33.862
50000,0.24144,0.0023704,0.05,3.6396e+05,32.556
50000,0.24144,0.0023704,0.05,3.6396e+05,32.556
50000,0.24144,0.0023704,0.05,3.6396e+05,32.556
50000,0.24144,0.0023704,0.05,3.6396e+05,32.556
50000,0.24621,0.0024172,0.05,3.6937e+05,31.267
50000,0.24621,0.0024172,0.05,3.6937e+05,31.267
50000,0.24621,0.0024172,0.05,3.6937e+05,31.267
50000,0.24621,0.0024172,0.05,3.6937e+05,31.267
50000,0.24621,0.0024172,0.05,3.6937e+05,31.267
50000,0.25108,0.002465,0.05,3.7455e+05,29.997
50000,0.25108,0.002465,0.05,3.7455e+05,29.997
50000,0.25108,0.002465,0.05,3.7455e+05,29.997
50000,0.25108,0.002465,0.05,3.7455e+05,29.997
50000,0.25108,0.002465,0.05,3.7455e+05,29.997
50000,0.25604,0.0025137,0.05,3.7949e+05,28.746
50000,0.25604,0.0025137,0.05,3.7949e+05,28.746
50000,0.25604,0.0025137,0.05,3.7949e+05,28.746
50000,0.25604,0.0025137,0.05,3.7949e+05,28.746
50000,0.25604,0.0025137,0.05,3.7949e+05,28.746
50000,0.2611,0.0025634,0.05,3.8418e+05,27.516
50000,0.2611,0.0025634,0.05,3.8418e+05,27.516
50000,0.2611,0.0025634,0.05,3.8418e+05,27.516
50000,0.2611,0.0025634,0.05,3.8418e+05,27.516
50000,0.2611,0.0025634,0.05,3.8418e+05,27.516
50000,0.26626,0.0026141,0.05,3.8861e+05,26.306
50000,0.26626,0.0026141,0.05,3.8861e+05,26.306
50000,0.26626,0.0026141,0.05,3.8861e+05,26.306
50000,0.26626,0.0026141,0.05,3.8861e+05,26.306
50000,0.26626,0.0026141,0.05,3.8861e+05,26.306
50000,0.27153,0.0026658,0.05,3.9276e+05,25.118
50000,0.27153,0.0026658,0.05,3.9276e+05,25.118
50000,0.27153,0.0026658,0.05,3.9276e+05,25.118
50000,0.27153,0.0026658,0.05,3.9276e+05,25.118
50000,0.27153,0.0026658,0.05,3.9276e+05,25.118
50000,0.27153,0.0026658,0.05,3.9276e+05,25.118
50000,0.2769,0.0027185,0.05,3.9664e+05,23.952
50000,0.2769,0.0027185,0.05,3.9664e+05,23.952
50000,0.2769,0.0027185,0.05,3.9664e+05,23.952
50000,0.2769,0.0027185,0.05,3.9664e+05,23.952
50000,0.2769,0.0027185,0.05,3.9664e+05,23.952
50000,0.28237,0.0027723,0.05,4.0022e+05,22.81
50000,0.28237,0.0027723,0.05,4.0022e+05,22.81
50000,0.28237,0.0027723,0.05,4.0022e+05,22.81
50000,0.28237,0.0027723,0.05,4.0022e+05,22.81
50000,0.28237,0.0027723,0.05,4.0022e+05,22.81
50000,0.28237,0.0027723,0.05,4.0022e+05,22.81
50000,0.28796,0.0028271,0.05,4.035e+05,21.692
50000,0.28796,0.0028271,0.05,4.035e+05,21.692
50000,0.28796,0.0028271,0.05,4.035e+05,21.692
50000,0.28796,0.0028271,0.05,4.035e+05,21.692
50000,0.28796,0.0028271,0.05,4.035e+05,21.692
50000,0.29365,0.002883,0.05,4.0648e+05,20.599
50000,0.29365,0.002883,0.05,4.0648e+05,20.599
50000,0.29365,0.002883,0.05,4.0648e+05,20.599
50000,0.29365,0.002883,0.05,4.0648e+05,20.599
50000,0.29365,0.002883,0.05,4.0648e+05,20.599
50000,0.29365,0.002883,0.05,4.0648e+05,20.599
50000,0.29946,0.00294,0.05,4.0913e+05,19.532
50000,0.29946,0.00294,0.05,4.0913e+05,19.532
50000,0.29946,0.00294,0.05,4.0913e+05,19.532
50000,0.29946,0.00294,0.05,4.0913e+05,19.532
50000,0.29946,0.00294,0.05,4.0913e+05,19.532
50000,0.29946,0.00294,0.05,4.0913e+05,19.532
50000,0.30538,0.0029982,0.05,4.1145e+05,18.491
50000,0.30538,0.0029982,0.05,4.1145e+05,18.491
50000,0.30538,0.0029982,0.05,4.1145e+05,18.491
50000,0.30538,0.0029982,0.05,4.1145e+05,18.491
50000,0.30538,0.0029982,0.05,4.1145e+05,18.491
50000,0.30538,0.0029982,0.05,4.1145e+05,18.491
50000,0.31142,0.0030575,0.05,4.1343e+05,17.477
50000,0.31142,0.0030575,0.05,4.1343e+05,17.477
50000,0.31142,0.0030575,0.05,4.1343e+05,17.477
50000,0.31142,0.0030575,0.05,4.1343e+05,17.477
50000,0.31142,0.0030575,0.05,4.1343e+05,17.477
50000,0.31142,0.0030575,0.05,4.1343e+05,17.477
50000,0.31758,0.003118,0.05,4.1507e+05,16.491
50000,0.31758,0.003118,0.05,4.1507e+05,16.491
50000,0.31758,0.003118,0.05,4.1507e+05,16.491
50000,0.31758,0.003118,0.05,4.1507e+05,16.491
50000,0.31758,0.003118,0.05,4.1507e+05,16.491
50000,0.31758,0.003118,0.05,4.1507e+05,16.491
50000,0.32386,0.0031796,0.05,4.1635e+05,15.534
50000,0.32386,0.0031796,0.05,4.1635e+05,15.534
50000,0.32386,0.0031796,0.05,4.1635e+05,15.534
50000,0.32386,0.0031796,0.05,4.1635e+05,15.534
50000,0.32386,0.0031796,0.05,4.1635e+05,15.534
50000,0.32386,0.0031796,0.05,4.1635e+05,15.534
50000,0.32386,0.0031796,0.05,4.1635e+05,15.534
50000,0.33027,0.0032425,0.05,4.1727e+05,14.605
50000,0.33027,0.0032425,0.05,4.1727e+05,14.605
50000,0.33027,0.0032425,0.05,4.1727e+05,14.605
50000,0.33027,0.0032425,0.05,4.1727e+05,14.605
50000,0.33027,0.0032425,0.05,4.1727e+05,14.605
50000,0.33027,0.0032425,0.05,4.1727e+05,14.605
50000,0.3368,0.0033067,0.05,4.1782e+05,13.707
50000,0.3368,0.0033067,0.05,4.1782e+05,13.707
50000,0.3368,0.0033067,0.05,4.1782e+05,13.707
50000,0.3368,0.0033067,0.05,4.1782e+05,13.707
50000,0.3368,0.0033067,0.05,4.1782e+05,13.707
50000,0.3368,0.0033067,0.05,4.1782e+05,13.707
50000,0.3368,0.0033067,0.05,4.1782e+05,13.707
50000,0.34347,0.0033721,0.05,4.1799e+05,12.839
50000,0.34347,0.0033721,0.05,4.1799e+05,12.839
50000,0.34347,0.0033721,0.05,4.1799e+05,12.839
50000,0.34347,0.0033721,0.05,4.1799e+05,12.839
50000,0.34347,0.0033721,0.05,4.1799e+05,12.839
50000,0.34347,0.0033721,0.05,4.1799e+05,12.839
50000,0.35026,0.0034388,0.05,4.1778e+05,12.002
50000,0.35026,0.0034388,0.05,4.1778e+05,12.002
50000,0.35026,0.0034388,0.05,4.1778e+05,12.002
50000,0.35026,0.0034388,0.05,4.1778e+05,12.002
50000,0.35026,0.0034388,0.05,4.1778e+05,12.002
50000,0.35026,0.0034388,0.05,4.1778e+05,12.002
50000,0.35026,0.0034388,0.05,4.1778e+05,12.002
50000,0.35719,0.0035069,0.05,4.1719e+05,11.195
50000,0.35719,0.0035069,0.05,4.1719e+05,11.195
50000,0.35719,0.0035069,0.05,4.1719e+05,11.195
50000,0.35719,0.0035069,0.05,4.1719e+05,11.195
50000,0.35719,0.0035069,0.05,4.1719e+05,11.195
50000,0.35719,0.0035069,0.05,4.1719e+05,11.195
50000,0.35719,0.0035069,0.05,4.1719e+05,11.195
50000,0.36426,0.0035762,0.05,4.162e+05,10.421
50000,0.36426,0.0035762,0.05,4.162e+05,10.421
50000,0.36426,0.0035762,0.05,4.162e+05,10.421
50000,0.36426,0.0035762,0.05,4.162e+05,10.421
50000,0.36426,0.0035762,0.05,4.162e+05,10.421
50000,0.36426,0.0035762,0.05,4.162e+05,10.421
50000,0.36426,0.0035762,0.05,4.162e+05,10.421
50000,0.37147,0.003647,0.05,4.1482e+05,9.6778
50000,0.37147,0.003647,0.05,4.1482e+05,9.6778
50000,0.37147,0.003647,0.05,4.1482e+05,9.6778
50000,0.37147,0.003647,0.05,4.1482e+05,9.6778
50000,0.37147,0.003647,0.05,4.1482e+05,9.6778
50000,0.37147,0.003647,0.05,4.1482e+05,9.6778
50000,0.37147,0.003647,0.05,4.1482e+05,9.6778
50000,0.37147,0.003647,0.05,4.1482e+05,9.6778
50000,0.37882,0.0037192,0.05,4.1305e+05,8.9668
50000,0.37882,0.0037192,0.05,4.1305e+05,8.9668
50000,0.37882,0.0037192,0.05,4.1305e+05,8.9668
50000,0.37882,0.0037192,0.05,4.1305e+05,8.9668
50000,0.37882,0.0037192,0.05,4.1305e+05,8.9668
50000,0.37882,0.0037192,0.05,4.1305e+05,8.9668
50000,0.37882,0.0037192,0.05,4.1305e+05,8.9668
50000,0.38632,0.0037928,0.05,4.1087e+05,8.288
50000,0.38632,0.0037928,0.05,4.1087e+05,8.288
50000,0.38632,0.0037928,0.05,4.1087e+05,8.288
50000,0.38632,0.0037928,0.05,4.1087e+05,8.288
50000,0.38632,0.0037928,0.05,4.1087e+05,8.288
50000,0.38632,0.0037928,0.05,4.1087e+05,8.288
50000,0.38632,0.0037928,0.05,4.1087e+05,8.288
50000,0.38632,0.0037928,0.05,4.1087e+05,8.288
50000,0.39396,0.0038678,0.05,4.083e+05,7.6412
50000,0.39396,0.0038678,0.05,4.083e+05,7.6412
50000,0.39396,0.0038678,0.05,4.083e+05,7.6412
50000,0.39396,0.0038678,0.05,4.083e+05,7.6412
50000,0.39396,0.0038678,0.05,4.083e+05,7.6412
50000,0.39396,0.0038678,0.05,4.083e+05,7.6412
50000,0.39396,0.0038678,0.05,4.083e+05,7.6412
50000,0.40176,0.0039444,0.05,4.0533e+05,7.0266
50000,0.40176,0.0039444,0.05,4.0533e+05,7.0266
50000,0.40176,0.0039444,0.05,4.0533e+05,7.0266
50000,0.40176,0.0039444,0.05,4.0533e+05,7.0266
50000,0.40176,0.0039444,0.05,4.0533e+05,7.0266
50000,0.40176,0.0039444,0.05,4.0533e+05,7.0266
50000,0.40176,0.0039444,0.05,4.0533e+05,7.0266
50000,0.40176,0.0039444,0.05,4.0533e+05,7.0266
50000,0.40971,0.0040224,0.05,4.0196e+05,6.4439
50000,0.40971,0.0040224,0.05,4.0196e+05,6.4439
50000,0.40971,0.0040224,0.05,4.0196e+05,6.4439
50000,0.40971,0.0040224,0.05,4.0196e+05,6.4439
50000,0.40971,0.0040224,0.05,4.0196e+05,6.4439
50000,0.40971,0.0040224,0.05,4.0196e+05,6.4439
50000,0.40971,0.0040224,0.05,4.0196e+05,6.4439
50000,0.40971,0.0040224,0.05,4.0196e+05,6.4439
50000,0.41782,0.004102,0.05,3.982e+05,5.8929
50000,0.41782,0.004102,0.05,3.982e+05,5.8929
50000,0.41782,0.004102,0.05,3.982e+05,5.8929
50000,0.41782,0.004102,0.05,3.982e+05,5.8929
50000,0.41782,0.004102,0.05,3.982e+05,5.8929
50000,0.41782,0.004102,0.05,3.982e+05,5.8929
50000,0.41782,0.004102,0.05,3.982e+05,5.8929
50000,0.41782,0.004102,0.05,3.982e+05,5.8929
50000,0.42609,0.0041832,0.05,3.9405e+05,5.3733
50000,0.42609,0.0041832,0.05,3.9405e+05,5.3733
50000,0.42609,0.0041832,0.05,3.9405e+05,5.3733
50000,0.42609,0.0041832,0.05,3.9405e+05,5.3733
50000,0.42609,0.0041832,0.05,3.9405e+05,5.3733
50000,0.42609,0.0041832,0.05,3.9405e+05,5.3733
50000,0.42609,0.0041832,0.05,3.9405e+05,5.3733
50000,0.42609,0.0041832,0.05,3.9405e+05,5.3733
50000,0.42609,0.0041832,0.05,3.9405e+05,5.3733
50000,0.43452,0.004266,0.05,3.8951e+05,4.8847
50000,0.43452,0.004266,0.05,3.8951e+05,4.8847
50000,0.43452,0.004266,0.05,3.8951e+05,4.8847
50000,0.43452,0.004266,0.05,3.8951e+05,4.8847
50000,0.43452,0.004266,0.05,3.8951e+05,4.8847
50000,0.43452,0.004266,0.05,3.8951e+05,4.8847
50000,0.43452,0.004266,0.05,3.8951e+05,4.8847
50000,0.43452,0.004266,0.05,3.8951e+05,4.8847
50000,0.44312,0.0043505,0.05,3.846e+05,4.4267
50000,0.44312,0.0043505,0.05,3.846e+05,4.4267
50000,0.44312,0.0043505,0.05,3.846e+05,4.4267
50000,0.44312,0.0043505,0.05,3.846e+05,4.4267
50000,0.44312,0.0043505,0.05,3.846e+05,4.4267
50000,0.44312,0.0043505,0.05,3.846e+05,4.4267
50000,0.44312,0.0043505,0.05,3.846e+05,4.4267
50000,0.44312,0.0043505,0.05,3.846e+05,4.4267
50000,0.44312,0.0043505,0.05,3.846e+05,4.4267
50000,0.45189,0.0044366,0.05,3.7932e+05,3.9985
50000,0.45189,0.0044366,0.05,3.7932e+05,3.9985
50000,0.45189,0.0044366,0.05,3.7932e+05,3.9985
50000,0.45189,0.0044366,0.05,3.7932e+05,3.9985
50000,0.45189,0.0044366,0.05,3.7932e+05,3.9985
50000,0.45189,0.0044366,0.05,3.7932e+05,3.9985
50000,0.45189,0.0044366,0.05,3.7932e+05,3.9985
50000,0.45189,0.0044366,0.05,3.7932e+05,3.9985
50000,0.45189,0.0044366,0.05,3.7932e+05,3.9985
50000,0.46084,0.0045244,0.05,3.7368e+05,3.5995
50000,0.46084,0.0045244,0.05,3.7368e+05,3.5995
50000,0.46084,0.0045244,0.05,3.7368e+05,3.5995
50000,0.46084,0.0045244,0.05,3.7368e+05,3.5995
50000,0.46084,0.0045244,0.05,3.7368e+05,3.5995
50000,0.46084,0.0045244,0.05,3.7368e+05,3.5995
50000,0.46084,0.0045244,0.05,3.7368e+05,3.5995
50000,0.46084,0.0045244,0.05,3.7368e+05,3.5995
50000,0.46084,0.0045244,0.05,3.7368e+05,3.5995
50000,0.46996,0.004614,0.05,3.6768e+05,3.2291
50000,0.46996,0.004614,0.05,3.6768e+05,3.2291
50000,0.46996,0.004614,0.05,3.6768e+05,3.2291
50000,0.46996,0.004614,0.05,3.6768e+05,3.2291
50000,0.46996,0.004614,0.05,3.6768e+05,3.2291
50000,0.46996,0.004614,0.05,3.6768e+05,3.2291
50000,0.46996,0.004614,0.05,3.6768e+05,3.2291
50000,0.46996,0.004614,0.05,3.6768e+05,3.2291
50000,0.46996,0.004614,0.05,3.6768e+05,3.2291
50000,0.47926,0.0047053,0.05,3.6134e+05,2.8862
50000,0.47926,0.0047053,0.05,3.6134e+05,2.8862
50000,0.47926,0.0047053,0.05,3.6134e+05,2.8862
50000,0.47926,0.0047053,0.05,3.6134e+05,2.8862
50000,0.47926,0.0047053,0.05,3.6134e+05,2.8862
50000,0.47926,0.0047053,0.05,3.6134e+05,2.8862
50000,0.47926,0.0047053,0.05,3.6134e+05,2.8862
50000,0.47926,0.0047053,0.05,3.6134e+05,2.8862
50000,0.47926,0.0047053,0.05,3.6134e+05,2.8862
50000,0.48875,0.0047985,0.05,3.5467e+05,2.57
50000,0.48875,0.0047985,0.05,3.5467e+05,2.57
50000,0.48875,0.0047985,0.05,3.5467e+05,2.57
50000,0.48875,0.0047985,0.05,3.5467e+05,2.57
50000,0.48875,0.0047985,0.05,3.5467e+05,2.57
50000,0.48875,0.0047985,0.05,3.5467e+05,2.57
50000,0.48875,0.0047985,0.05,3.5467e+05,2.57
50000,0.48875,0.0047985,0.05,3.5467e+05,2.57
50000,0.48875,0.0047985,0.05,3.5467e+05,2.57
50000,0.48875,0.0047985,0.05,3.5467e+05,2.57
50000,0.49843,0.0048935,0.05,3.4768e+05,2.2795
50000,0.49843,0.0048935,0.05,3.4768e+05,2.2795
50000,0.49843,0.0048935,0.05,3.4768e+05,2.2795
50000,0.49843,0.0048935,0.05,3.4768e+05,2.2795
50000,0.49843,0.0048935,0.05,3.4768e+05,2.2795
50000,0.49843,0.0048935,0.05,3.4768e+05,2.2795
50000,0.49843,0.0048935,0.05,3.4768e+05,2.2795
50000,0.49843,0.0048935,0.05,3.4768e+05,2.2795
50000,0.49843,0.0048935,0.05,3.4768e+05,2.2795
50000,0.49843,0.0048935,0.05,3.4768e+05,2.2795
50000,0.5083,0.0049903,0.05,3.4039e+05,2.0137
50000,0.5083,0.0049903,0.05,3.4039e+05,2.0137
50000,0.5083,0.0049903,0.05,3.4039e+05,2.0137
