Time,"elementCenter:0","elementCenter:1","elementCenter:2","temperature"
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,0.07071,0.072112,0.05,-19.345
50000,0.07071,0.072112,0.05,-19.345
50000,0.07211,0.07354,0.05,-18.062
50000,0.07351,0.074968,0.05,-16.803
50000,0.075155,0.076646,0.05,-15.352
50000,0.075155,0.076646,0.05,-15.352
50000,0.077046,0.078574,0.05,-13.727
50000,0.077046,0.078574,0.05,-13.727
50000,0.078936,0.080501,0.05,-12.141
50000,0.078936,0.080501,0.05,-12.141
50000,0.080826,0.082429,0.05,-10.592
50000,0.080826,0.082429,0.05,-10.592
50000,0.082716,0.084357,0.05,-9.0797
50000,0.082716,0.084357,0.05,-9.0797
50000,0.084607,0.086285,0.05,-7.6016
50000,0.084607,0.086285,0.05,-7.6016
50000,0.086497,0.088212,0.05,-6.1563
50000,0.086497,0.088212,0.05,-6.1563
50000,0.088387,0.09014,0.05,-4.7426
50000,0.088387,0.09014,0.05,-4.7426
50000,0.090278,0.092068,0.05,-3.359
50000,0.090278,0.092068,0.05,-3.359
50000,0.092168,0.093995,0.05,-2.0045
50000,0.092168,0.093995,0.05,-2.0045
50000,0.094031,0.095896,0.05,-0.69679
50000,0.095885,0.097786,0.05,0.57908
50000,0.095885,0.097786,0.05,0.57908
50000,0.097776,0.099715,0.05,1.8547
50000,0.097776,0.099715,0.05,1.8547
50000,0.099704,0.10168,0.05,3.1301
50000,0.099704,0.10168,0.05,3.1301
50000,0.10167,0.10369,0.05,4.4051
50000,0.10167,0.10369,0.05,4.4051
50000,0.10368,0.10573,0.05,5.6798
50000,0.10368,0.10573,0.05,5.6798
50000,0.10572,0.10782,0.05,6.9541
50000,0.10572,0.10782,0.05,6.9541
50000,0.10781,0.10995,0.05,8.2279
50000,0.10781,0.10995,0.05,8.2279
50000,0.10993,0.11211,0.05,9.5012
50000,0.10993,0.11211,0.05,9.5012
50000,0.10993,0.11211,0.05,9.5012
50000,0.1121,0.11433,0.05,10.774
50000,0.1121,0.11433,0.05,10.774
50000,0.11432,0.11658,0.05,12.046
50000,0.11432,0.11658,0.05,12.046
50000,0.11657,0.11888,0.05,13.317
50000,0.11657,0.11888,0.05,13.317
50000,0.11887,0.12123,0.05,14.588
50000,0.11887,0.12123,0.05,14.588
50000,0.11887,0.12123,0.05,14.588
50000,0.12122,0.12362,0.05,15.858
50000,0.12122,0.12362,0.05,15.858
50000,0.12361,0.12607,0.05,17.127
50000,0.12361,0.12607,0.05,17.127
50000,0.12361,0.12607,0.05,17.127
50000,0.12605,0.12855,0.05,18.395
50000,0.12605,0.12855,0.05,18.395
50000,0.12854,0.13109,0.05,19.662
50000,0.12854,0.13109,0.05,19.662
50000,0.12854,0.13109,0.05,19.662
50000,0.13108,0.13368,0.05,20.927
50000,0.13108,0.13368,0.05,20.927
50000,0.13367,0.13632,0.05,22.192
50000,0.13367,0.13632,0.05,22.192
50000,0.13367,0.13632,0.05,22.192
50000,0.13631,0.13901,0.05,23.455
50000,0.13631,0.13901,0.05,23.455
50000,0.13631,0.13901,0.05,23.455
50000,0.139,0.14176,0.05,24.716
50000,0.139,0.14176,0.05,24.716
50000,0.14175,0.14456,0.05,25.977
50000,0.14175,0.14456,0.05,25.977
50000,0.14175,0.14456,0.05,25.977
50000,0.14455,0.14742,0.05,27.235
50000,0.14455,0.14742,0.05,27.235
50000,0.14455,0.14742,0.05,27.235
50000,0.1474,0.15033,0.05,28.492
50000,0.1474,0.15033,0.05,28.492
50000,0.1474,0.15033,0.05,28.492
50000,0.15032,0.1533,0.05,29.746
50000,0.15032,0.1533,0.05,29.746
50000,0.15032,0.1533,0.05,29.746
50000,0.15329,0.15633,0.05,30.999
50000,0.15329,0.15633,0.05,30.999
50000,0.15329,0.15633,0.05,30.999
50000,0.15632,0.15942,0.05,32.249
50000,0.15632,0.15942,0.05,32.249
