"ghostRank","TotalDisplacement:0","TotalDisplacement:1","TotalDisplacement:2","Velocity:0","Velocity:1","Velocity:2","Acceleration:0","Acceleration:1","Acceleration:2","externalForce:0","externalForce:1","externalForce:2","Mass","contactForce:0","contactForce:1","contactForce:2","PoromechanicsSolver_TotalDisplacement_dofIndex","rockPerm_permeability:0","rockPerm_permeability:1","rockPerm_permeability:2","rockPorosity_referencePorosity","rockPorosity_porosity","rock_stress:0","rock_stress:1","rock_stress:2","rock_stress:3","rock_stress:4","rock_stress:5","water_density","PoromechanicsSolver_pressure_dofIndex","pressure","elementVolume","elementCenter:0","elementCenter:1","elementCenter:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-2,0.27682,0.0032595,0,1.9501e-09,4.8042e-10,0,0,0,0,0,0,0,5.6626e+07,0,0,0,3792,1e-18,1e-18,1e-18,0.3,0.3,-6.3638e+07,-6.6271e+07,-5.9986e+07,-1.1671e-07,1.7689e-07,5.492e+06,1004.2,83664,1.9937e+07,39593,-84.851,-156.9,1500,1,526.54,-89.964,-156,2000
-2,0.27483,0.0001337,0,1.9581e-09,4.6455e-10,0,0,0,0,0,0,0,5.6617e+07,0,0,0,3797,1e-18,1e-18,1e-18,0.3,0.3,-6.3529e+07,-6.6376e+07,-5.9986e+07,-1.1449e-07,1.7679e-07,5.6421e+06,1004.2,83665,1.9935e+07,39631,-86.837,-160.34,1500,1,533.47,-93.428,-162,2000
-2,0.27265,-0.0029915,0,1.9691e-09,4.4586e-10,0,0,0,0,0,0,0,5.6609e+07,0,0,0,3801,1e-18,1e-18,1e-18,0.3,0.3,-6.3284e+07,-6.6614e+07,-5.9985e+07,-1.1318e-07,1.766e-07,5.9743e+06,1004.2,83667,1.993e+07,39706,-90.808,-167.24,1500,1,540.4,-96.892,-168,2000
-2,0.27024,-0.0061156,-1.2503e-30,1.9841e-09,4.2333e-10,1.8995e-31,0,0,0,0,0,0,5.66e+07,0,0,0,3806,1e-18,1e-18,1e-18,0.3,0.3,-6.2986e+07,-6.6902e+07,-5.9983e+07,-1.0923e-07,1.7862e-07,6.3636e+06,1004.2,83669,1.9923e+07,39782,-94.779,-174.14,1500,1,547.32,-100.36,-174,2000
-2,0.26756,-0.0092372,0,2.0052e-09,3.9501e-10,0,0,0,0,0,0,0,5.6591e+07,0,0,0,3810,1e-18,1e-18,1e-18,0.3,0.30001,-6.2602e+07,-6.7269e+07,-5.9981e+07,-1.0711e-07,1.8127e-07,6.8393e+06,1004.2,83671,1.9912e+07,39857,-98.75,-181.03,1500,1,554.25,-103.82,-180,2000
-2,0.26454,-0.012354,0,2.0375e-09,3.5692e-10,0,0,0,0,0,0,0,5.6582e+07,0,0,0,3814,1e-18,1e-18,1e-18,0.3,0.30001,-6.2356e+07,-6.7501e+07,-5.9978e+07,-1.0604e-07,1.8241e-07,7.126e+06,1004.2,83672,1.9902e+07,39895,-100.74,-184.48,1500,1,561.18,-107.28,-186,2000
-2,0.26096,-0.015462,1.2757e-30,2.1033e-09,3.0036e-10,-1.9518e-31,0,0,0,0,0,0,5.6573e+07,0,0,0,3819,1e-18,1e-18,1e-18,0.3,0.30001,-6.163e+07,-6.8139e+07,-5.9965e+07,-1.0193e-07,1.8432e-07,7.8699e+06,1004.1,83674,1.9843e+07,39970,-104.71,-191.38,1500,1,568.11,-110.75,-192,2000
-2,0.25618,-0.018515,-1.2837e-30,2.2826e-09,1.8458e-10,1.9692e-31,0,0,0,0,0,0,8.0317e+07,0,0,0,2264,1e-18,1e-18,1e-18,0.3,0.30005,-5.9443e+07,-6.9408e+07,-5.9828e+07,-9.6818e-08,1.8495e-07,9.0702e+06,1004,83676,1.9214e+07,40046,-108.68,-198.28,1500,1,575.04,-114.21,-198,2000
-2,0.25105,-0.019359,-1.2928e-30,2.4784e-09,-7.4947e-11,1.9866e-31,0,0,0,0,0,0,1.3497e+08,0,0,0,1698,1e-18,1e-18,1e-18,0.3,0.29998,-5.7873e+07,-7.268e+07,-6.0083e+07,-9.843e-08,1.831e-07,7.4083e+06,1004.3,85330,2.0377e+07,1.2036e+05,-112.65,-205.17,1500,1,581.96,-117.68,-204,2000
-2,0.24643,-0.019151,0,2.5473e-09,-2.8205e-10,0,0,0,0,0,0,0,1.6775e+08,0,0,0,4079,1e-18,1e-18,1e-18,0.3,0.29998,-5.7873e+07,-7.268e+07,-6.0083e+07,-9.843e-08,1.831e-07,7.4083e+06,1004.3,85330,2.0377e+07,1.2036e+05,-112.65,-205.17,1500,1,588.89,-121.14,-210,2000
-2,0.24324,-0.018849,0,2.3974e-09,-2.7484e-10,0,0,0,0,0,0,0,1.6961e+08,0,0,0,4218,1e-18,1e-18,1e-18,0.3,0.30001,-5.7218e+07,-7.2555e+07,-5.9966e+07,-9.3535e-08,1.8175e-07,5.0362e+06,1004.1,85331,1.9844e+07,1.207e+05,-118.61,-215.52,1500,1,595.82,-124.6,-216,2000
-2,0.24023,-0.018541,0,2.2657e-09,-2.5481e-10,0,0,0,0,0,0,0,1.6958e+08,0,0,0,4220,1e-18,1e-18,1e-18,0.3,0.3,-5.7605e+07,-7.2288e+07,-5.9984e+07,-9.0276e-08,1.8208e-07,4.0258e+06,1004.2,85332,1.9927e+07,1.2104e+05,-124.56,-225.86,1500,1,602.75,-128.07,-222,2000
-2,0.23756,-0.01823,0,2.2464e-09,-2.3566e-10,0,0,0,0,0,0,0,1.6956e+08,0,0,0,4222,1e-18,1e-18,1e-18,0.3,0.3,-5.7605e+07,-7.2288e+07,-5.9984e+07,-9.0276e-08,1.8208e-07,4.0258e+06,1004.2,85332,1.9927e+07,1.2104e+05,-124.56,-225.86,1500,1,609.68,-131.53,-228,2000
-2,0.23508,-0.017915,0,2.2203e-09,-2.1996e-10,0,0,0,0,0,0,0,1.6953e+08,0,0,0,4224,1e-18,1e-18,1e-18,0.3,0.30001,-5.7784e+07,-7.2069e+07,-5.9978e+07,-8.7011e-08,1.8294e-07,3.3743e+06,1004.2,85333,1.9899e+07,1.2138e+05,-130.52,-236.21,1500,1,616.61,-135,-234,2000
-2,0.23278,-0.017595,-1.3492e-30,2.187e-09,-2.0781e-10,2.0891e-31,0,0,0,0,0,0,1.695e+08,0,0,0,4226,1e-18,1e-18,1e-18,0.3,0.30001,-5.7784e+07,-7.2069e+07,-5.9978e+07,-8.7011e-08,1.8294e-07,3.3743e+06,1004.2,85333,1.9899e+07,1.2138e+05,-130.52,-236.21,1500,1,623.53,-138.46,-240,2000
-2,0.23067,-0.017273,1.3592e-30,2.1641e-09,-1.9722e-10,-2.1056e-31,0,0,0,0,0,0,1.6948e+08,0,0,0,4228,1e-18,1e-18,1e-18,0.3,0.30001,-5.7958e+07,-7.1895e+07,-5.9978e+07,-8.3872e-08,1.8412e-07,2.913e+06,1004.2,85334,1.9899e+07,1.2172e+05,-136.48,-246.55,1500,1,630.46,-141.92,-246,2000
-2,0.22863,-0.016948,1.3692e-30,2.1444e-09,-1.8718e-10,-2.1218e-31,0,0,0,0,0,0,1.6945e+08,0,0,0,4230,1e-18,1e-18,1e-18,0.3,0.30001,-5.809e+07,-7.1754e+07,-5.9977e+07,-8.005e-08,1.8592e-07,2.5565e+06,1004.2,85335,1.9893e+07,1.2206e+05,-142.43,-256.9,1500,1,637.39,-145.39,-252,2000
-2,0.22678,-0.01662,0,2.1261e-09,-1.7889e-10,0,0,0,0,0,0,0,1.6942e+08,0,0,0,4232,1e-18,1e-18,1e-18,0.3,0.30001,-5.809e+07,-7.1754e+07,-5.9977e+07,-8.005e-08,1.8592e-07,2.5565e+06,1004.2,85335,1.9893e+07,1.2206e+05,-142.43,-256.9,1500,1,644.32,-148.85,-258,2000
-2,0.22499,-0.01629,0,2.1089e-09,-1.7095e-10,0,0,0,0,0,0,0,1.694e+08,0,0,0,4234,1e-18,1e-18,1e-18,0.3,0.30001,-5.82e+07,-7.1638e+07,-5.9976e+07,-7.6099e-08,1.8804e-07,2.2681e+06,1004.2,85336,1.9889e+07,1.224e+05,-148.39,-267.24,1500,1,651.25,-152.32,-264,2000
-2,0.22331,-0.015956,1.4001e-30,2.0937e-09,-1.6375e-10,-2.1687e-31,0,0,0,0,0,0,1.6937e+08,0,0,0,4235,1e-18,1e-18,1e-18,0.3,0.30001,-5.82e+07,-7.1638e+07,-5.9976e+07,-7.6099e-08,1.8804e-07,2.2681e+06,1004.2,85336,1.9889e+07,1.224e+05,-148.39,-267.24,1500,1,658.17,-155.78,-270,2000
-2,0.22171,-0.01562,0,2.0795e-09,-1.5706e-10,0,0,0,0,0,0,0,1.6934e+08,0,0,0,4237,1e-18,1e-18,1e-18,0.3,0.30001,-5.829e+07,-7.1541e+07,-5.9975e+07,-7.2873e-08,1.8973e-07,2.0267e+06,1004.2,85337,1.9885e+07,1.2274e+05,-154.35,-277.59,1500,1,665.1,-159.24,-276,2000
-2,0.22017,-0.015281,0,2.0659e-09,-1.507e-10,0,0,0,0,0,0,0,1.6932e+08,0,0,0,4239,1e-18,1e-18,1e-18,0.3,0.30001,-5.829e+07,-7.1541e+07,-5.9975e+07,-7.2873e-08,1.8973e-07,2.0267e+06,1004.2,85337,1.9885e+07,1.2274e+05,-154.35,-277.59,1500,1,672.03,-162.71,-282,2000
-2,0.21874,-0.014938,0,2.0537e-09,-1.4488e-10,0,0,0,0,0,0,0,1.6929e+08,0,0,0,4241,1e-18,1e-18,1e-18,0.3,0.30001,-5.8366e+07,-7.1459e+07,-5.9974e+07,-6.8999e-08,1.9135e-07,1.8197e+06,1004.2,85338,1.988e+07,1.2308e+05,-160.3,-287.93,1500,1,678.96,-166.17,-288,2000
-2,0.21733,-0.014594,0,2.0418e-09,-1.3921e-10,0,0,0,0,0,0,0,1.6926e+08,0,0,0,4243,1e-18,1e-18,1e-18,0.3,0.30001,-5.8429e+07,-7.1389e+07,-5.9973e+07,-6.4765e-08,1.9206e-07,1.6389e+06,1004.2,85339,1.9876e+07,1.2342e+05,-166.26,-298.28,1500,1,685.89,-169.64,-294,2000
-2,0.21602,-0.014245,1.453e-30,2.0308e-09,-1.3394e-10,-2.2404e-31,0,0,0,0,0,0,1.6924e+08,0,0,0,4245,1e-18,1e-18,1e-18,0.3,0.30001,-5.8429e+07,-7.1389e+07,-5.9973e+07,-6.4765e-08,1.9206e-07,1.6389e+06,1004.2,85339,1.9876e+07,1.2342e+05,-166.26,-298.28,1500,1,692.82,-173.1,-300,2000
