r[m] sigma_tt[Pa]
0.15707	103023496.4
0.157761	102202411.6
0.158452	101390428.9
0.159143	100587398.3
0.159834	99793172.78
0.160525	99007608.61
0.161216	98230564.96
0.161907	97461903.98
0.162598	96701490.67
0.163289	95949192.86
0.16398	95204881.1
0.164671	94468428.58
0.165362	93739711.12
0.166053	93018607.04
0.166744	92304997.15
0.167435	91598764.66
0.168126	90899795.14
0.168817	90207976.44
0.169508	89523198.64
0.170199	88845354.04
0.17089	88174337.03
0.171581	87510044.11
0.172272	86852373.8
0.172963	86201226.59
0.173654	85556504.93
0.174345	84918113.15
0.175036	84285957.43
0.175727	83659945.75
0.176418	83039987.84
0.177109	82425995.17
0.1778	81817880.9
0.1778	8610726.329
0.1784984	8479323.172
0.1791968	8348942.794
0.1798952	8219582.451
0.1805936	8091239.496
0.181292	7963911.382
0.1819904	7837595.646
0.1826888	7712289.912
0.1833872	7587991.877
0.1840856	7464699.307
0.184784	7342410.032
0.1854824	7221121.939
0.1861808	7100832.967
0.1868792	6981541.101
0.1875776	6863244.364
0.188276	6745940.817
0.1889744	6629628.548
0.1896728	6514305.671
0.1903712	6399970.32
0.1910696	6286620.642
0.191768	6174254.796
0.1924664	6062870.947
0.1931648	5952467.26
0.1938632	5843041.897
0.1945616	5734593.017
0.19526	5627118.763
0.1959584	5520617.267
0.1966568	5415086.643
0.1973552	5310524.982
0.1980536	5206930.351
0.198752	5104300.789
0.1994504	5002634.303
0.2001488	4901928.867
0.2008472	4802182.418
0.2015456	4703392.854
0.202244	4605558.03
0.2029424	4508675.756
0.2036408	4412743.798
0.2043392	4317759.871
0.2050376	4223721.639
0.205736	4130626.715
0.2064344	4038472.655
0.2071328	3947256.962
0.2078312	3856977.078
0.2085296	3767630.388
0.209228	3679214.216
0.2099264	3591725.824
0.2106248	3505162.411
0.2113232	3419521.114
0.2120216	3334799.002
0.21272	3250993.083
0.21272	4350612.542
0.21611495	3714864.379
0.2195099	3113331.791
0.22290485	2545045.029
0.2262998	2009035.395
0.22969475	1504332.405
0.2330897	1029961.922
0.23648465	584945.1306
0.2398796	168298.2556
0.24327455	-220967.1021
0.2466695	-583843.0918
0.25006445	-921324.3082
0.2534594	-1234406.136
0.25685435	-1524082.825
0.2602493	-1791345.371
0.26364425	-2037179.263
0.2670392	-2262562.162
0.27043415	-2468461.559
0.2738291	-2655832.463
0.27722405	-2825615.153
0.280619	-2978733.03
0.28401395	-3116090.595
0.2874089	-3238571.58
0.29080385	-3347037.24
0.2941988	-3442324.828
0.29759375	-3525246.253
0.3009887	-3596586.929
0.30438365	-3657104.818
0.3077786	-3707529.662
0.31117355	-3748562.399
0.3145685	-3780874.759
0.31796345	-3805109.033
0.3213584	-3821877.996
0.32475335	-3831764.987
0.3281483	-3835324.127
0.33154325	-3833080.66
0.3349382	-3825531.413
0.33833315	-3813145.352
0.3417281	-3796364.236
0.34512305	-3775603.341
0.348518	-3751252.255
0.35191295	-3723675.729
0.3553079	-3693214.566
0.35870285	-3660186.554
0.3620978	-3624887.417
0.36549275	-3587591.786
0.3688877	-3548554.178
0.37228265	-3508009.982
0.3756776	-3466176.432
0.37907255	-3423253.579
0.3824675	-3379425.241
0.38586245	-3334859.941
0.3892574	-3289711.815
0.39265235	-3244121.499
0.3960473	-3198216.986
0.39944225	-3152114.455
0.4028372	-3105919.062
