Date & Time of Day (m/d/yyyy h:mm:ss) Unnamed: 0_level_3,16B Wellhead Pressure (psi),16B-DIS FLOW 1 (gpm) Unnamed: 2_level_3,16B-DIS FLOW 2 (gpm) Unnamed: 3_level_3,16B-DIS TEMP (degF) Unnamed: 4_level_3,SEP DIS FLOW 1 (gpm) Unnamed: 5_level_3,SEP DIS FLOW 2 (gpm) Unnamed: 6_level_3,SEP FLOW TOTAL (gpm) Unnamed: 7_level_3,16A Wellhead Pressure (psi),Liberty Pump Rate (bpm),Liberty Wellhead Pressure (psi),TIME
2024-08-14 03:04:10,237.135,0.0,308.43,319.65,156.46,165.69,322.15,2840.249,10.042,2887.841,504250.0
2024-08-14 03:04:40,237.135,0.0,308.43,319.25,155.83,165.69,321.52,2840.249,10.015,2883.344,504280.0
2024-08-14 03:05:10,237.135,0.0,310.27,319.58,157.06,165.69,322.45,2839.624,10.015,2875.25,504310.0
2024-08-14 03:05:40,237.135,0.0,309.03,318.26,156.46,165.69,322.15,2840.249,10.049,2889.64,504340.0
2024-08-14 03:06:10,237.76,0.0,307.79,317.06,157.06,165.69,322.75,2839.624,10.015,2884.244,504370.0
2024-08-14 03:06:40,237.135,0.0,308.39,315.73,156.46,165.69,322.15,2842.124,10.049,2882.445,504400.0
2024-08-14 03:07:10,237.135,0.0,309.03,315.27,156.46,165.99,322.45,2839.624,10.014,2877.049,504430.0
2024-08-14 03:07:40,237.76,0.0,308.39,315.8,157.06,165.69,322.75,2840.874,10.051,2881.546,504460.0
2024-08-14 03:08:10,237.135,0.0,309.63,316.73,157.06,165.99,322.75,2840.249,10.015,2886.942,504490.0
2024-08-14 03:08:40,237.135,0.0,308.39,316.8,156.46,165.69,322.15,2840.874,10.036,2887.841,504520.0
2024-08-14 03:09:10,237.135,0.0,305.35,316.66,156.46,165.99,322.45,2840.249,10.017,2886.942,504550.0
2024-08-14 03:09:40,237.135,0.0,310.27,316.8,155.83,165.69,321.52,2840.874,10.018,2878.848,504580.0
2024-08-14 03:10:10,237.76,0.0,310.87,316.73,156.46,165.69,321.85,2841.499,10.049,2892.338,504610.0
2024-08-14 03:10:40,237.135,0.0,308.39,317.0,155.83,165.69,321.52,2840.249,10.012,2884.244,504640.0
2024-08-14 03:11:10,237.135,0.0,310.27,317.99,156.46,165.69,322.15,2842.124,10.05,2887.841,504670.0
2024-08-14 03:11:40,237.135,0.0,309.63,318.19,156.46,165.99,322.45,2840.249,10.016,2881.546,504700.0
2024-08-14 03:12:10,237.76,0.0,309.03,318.66,156.05,165.99,322.15,2842.749,10.049,2885.143,504730.0
2024-08-14 03:12:40,237.76,0.0,309.03,318.12,156.46,165.99,322.45,2840.249,10.015,2888.74,504760.0
2024-08-14 03:13:10,237.135,0.0,308.39,317.99,156.46,165.69,322.15,2842.124,10.046,2886.043,504790.0
2024-08-14 03:13:40,237.135,0.0,309.63,319.65,157.06,165.73,322.79,2840.874,10.015,2888.74,504820.0
2024-08-14 03:14:10,237.76,0.0,307.86,321.44,156.46,165.69,322.15,2840.874,10.017,2883.344,504850.0
2024-08-14 03:14:40,237.76,0.0,308.39,321.31,156.46,165.99,322.45,2841.499,10.048,2878.848,504880.0
2024-08-14 03:15:10,237.135,0.0,308.39,321.97,156.46,165.99,322.15,2840.874,10.015,2891.678,504910.0
2024-08-14 03:15:40,237.135,0.0,309.63,321.24,157.06,166.29,323.05,2843.374,10.077,2885.143,504940.0
2024-08-14 03:16:10,237.135,0.0,309.63,321.44,156.46,165.99,322.45,2842.124,10.039,2886.942,504970.0
2024-08-14 03:16:40,237.135,0.0,309.03,321.78,156.46,165.99,322.45,2843.999,10.078,2899.533,505000.0
2024-08-14 03:17:10,237.135,0.0,304.71,321.44,156.46,165.99,322.45,2842.749,10.037,2885.143,505030.0
2024-08-14 03:17:40,237.135,0.0,309.63,321.38,156.46,165.99,322.45,2843.374,10.07,2891.439,505060.0
2024-08-14 03:18:10,237.135,0.0,309.03,321.24,156.46,166.29,322.75,2843.374,10.041,2891.439,505090.0
2024-08-14 03:18:40,237.135,0.0,308.39,320.31,156.46,165.99,322.45,2843.374,10.04,2888.74,505120.0
2024-08-14 03:19:10,237.135,0.0,307.79,321.31,157.06,165.69,322.75,2842.124,10.036,2893.238,505150.0
2024-08-14 03:19:40,237.135,0.0,306.59,321.64,156.46,165.99,322.45,2841.499,10.012,2888.74,505180.0
2024-08-14 03:20:10,237.76,0.0,306.59,321.97,157.06,165.99,323.05,2843.374,10.049,2878.848,505210.0
2024-08-14 03:20:40,237.135,0.0,308.39,321.64,156.46,166.29,322.75,2841.499,10.012,2886.942,505240.0
2024-08-14 03:21:10,237.76,0.0,306.59,321.11,156.46,165.99,322.45,2843.374,10.05,2893.238,505270.0
2024-08-14 03:21:40,237.76,0.0,307.79,320.18,156.46,165.99,322.45,2841.499,10.014,2899.533,505300.0
2024-08-14 03:22:10,237.135,0.0,306.59,319.72,157.06,165.73,322.75,2842.749,10.047,2900.432,505330.0
2024-08-14 03:22:40,237.135,0.0,307.19,319.32,156.46,165.99,322.45,2842.124,10.014,2882.445,505360.0
2024-08-14 03:23:10,237.76,0.0,306.59,319.45,157.06,165.69,322.75,2842.749,10.013,2886.942,505390.0
2024-08-14 03:23:40,237.76,0.0,307.19,319.78,156.46,165.99,322.45,2842.124,10.015,2889.64,505420.0
2024-08-14 03:24:10,237.76,0.0,305.39,319.32,156.46,165.99,323.47,2841.499,10.012,2897.734,505450.0
2024-08-14 03:24:40,237.135,0.0,308.16,319.12,156.46,165.69,322.15,2842.749,10.046,2894.137,505480.0
2024-08-14 03:25:10,237.76,0.0,307.19,318.19,157.06,165.99,322.45,2841.499,10.015,2891.439,505510.0
2024-08-14 03:25:40,237.76,0.0,307.79,317.19,156.46,165.69,322.15,2843.999,10.046,2887.841,505540.0
2024-08-14 03:26:10,237.76,0.0,307.79,317.13,157.06,165.69,322.75,2842.124,10.012,2883.344,505570.0
2024-08-14 03:26:40,237.76,0.0,307.19,317.86,157.06,165.99,323.05,2843.374,10.048,2886.942,505600.0
2024-08-14 03:27:10,237.135,0.0,307.79,317.59,157.06,165.69,322.75,2842.124,10.013,2892.338,505630.0
2024-08-14 03:27:40,237.76,0.0,308.39,317.19,157.7,165.99,323.39,2843.374,10.022,2885.143,505660.0
2024-08-14 03:28:10,237.76,0.0,307.79,316.46,157.06,165.69,322.75,2842.749,10.014,2894.137,505690.0
2024-08-14 03:28:40,237.76,0.0,307.19,316.13,157.06,165.69,322.75,2874.002,9.808,2905.828,505720.0
2024-08-14 03:29:10,237.76,0.0,307.34,315.8,157.7,165.69,323.39,2815.871,9.683,2868.955,505750.0
2024-08-14 03:29:40,238.385,0.0,307.19,315.8,157.7,165.69,323.39,2813.996,9.753,2864.458,505780.0
2024-08-14 03:30:10,237.76,0.0,307.79,315.47,157.7,165.69,323.39,2819.622,9.876,2877.049,505810.0
2024-08-14 03:30:40,237.76,0.0,307.79,315.4,157.06,165.69,322.75,2823.372,9.942,2875.25,505840.0
2024-08-14 03:31:10,238.385,0.0,307.79,316.2,157.06,165.69,322.75,2826.497,9.988,2870.754,505870.0
2024-08-14 03:31:40,239.01,0.0,307.79,316.33,157.25,165.69,323.32,2825.247,9.944,2880.646,505900.0
2024-08-14 03:32:10,238.385,0.0,307.19,316.13,157.06,165.69,322.75,2828.998,9.994,2882.445,505930.0
2024-08-14 03:32:40,237.76,0.0,307.23,316.66,157.06,165.69,322.75,2828.998,9.997,2869.854,505960.0
2024-08-14 03:33:10,237.76,0.0,307.79,316.6,157.06,165.69,322.45,2827.122,9.943,2881.546,505990.0
2024-08-14 03:33:40,238.385,0.0,308.58,318.19,157.06,165.69,322.72,2830.873,9.983,2880.646,506020.0
2024-08-14 03:34:10,238.385,0.0,307.79,319.58,157.06,165.69,322.75,2828.998,9.942,2877.948,506050.0
2024-08-14 03:34:40,238.385,0.0,308.39,322.37,157.7,165.58,323.09,2829.623,9.978,2869.854,506080.0
2024-08-14 03:35:10,237.76,0.0,308.46,323.7,156.46,165.39,321.85,2831.498,10.015,2886.942,506110.0
2024-08-14 03:35:40,238.385,0.0,308.39,323.77,157.06,165.69,322.42,2828.373,9.943,2869.854,506140.0
2024-08-14 03:36:10,238.385,0.0,306.7,324.36,157.06,165.69,322.75,2830.873,9.999,2867.156,506170.0
2024-08-14 03:36:40,238.385,0.0,308.39,323.43,157.06,165.39,322.45,2830.873,9.955,2886.942,506200.0
2024-08-14 03:37:10,238.385,0.0,308.39,322.44,157.06,165.39,322.12,2830.248,9.961,2881.546,506230.0
2024-08-14 03:37:40,238.385,0.0,308.39,321.44,157.06,165.39,322.45,2831.498,9.99,2886.043,506260.0
2024-08-14 03:38:10,238.385,0.0,309.03,322.7,157.06,165.39,322.42,2830.248,9.943,2887.841,506290.0
2024-08-14 03:38:40,238.385,0.0,307.83,322.44,157.7,165.28,322.75,2831.498,9.993,2877.049,506320.0
2024-08-14 03:39:10,238.385,0.0,309.63,322.17,157.06,165.39,322.45,2832.123,9.999,2877.948,506350.0
2024-08-14 03:39:40,238.385,0.0,308.39,321.58,157.06,165.39,322.12,2830.873,9.944,2886.043,506380.0
2024-08-14 03:40:10,238.385,0.0,308.39,320.98,156.46,165.39,321.85,2832.123,9.989,2877.049,506410.0
2024-08-14 03:40:40,238.385,0.0,307.83,322.04,156.46,165.39,321.85,2830.873,9.945,2886.942,506440.0
2024-08-14 03:41:10,238.385,0.0,308.01,322.44,155.83,165.39,320.99,2832.123,9.984,2885.143,506470.0
2024-08-14 03:41:40,238.385,0.0,309.63,323.04,155.83,165.39,321.22,2832.123,9.999,2877.948,506500.0
2024-08-14 03:42:10,238.385,0.0,309.03,323.97,156.46,165.39,321.85,2830.873,9.947,2884.244,506530.0
2024-08-14 03:42:40,238.385,0.0,309.03,324.23,156.46,165.39,321.85,2832.748,9.998,2890.539,506560.0
2024-08-14 03:43:10,238.385,0.0,308.39,324.76,156.46,165.39,321.85,2832.123,9.945,2888.74,506590.0
2024-08-14 03:43:40,238.385,0.0,309.03,326.49,156.46,165.39,321.85,2830.873,9.948,2866.257,506620.0
2024-08-14 03:44:10,238.385,0.0,309.63,326.89,156.46,165.39,321.85,2832.748,9.977,2875.25,506650.0
2024-08-14 03:44:40,237.76,0.0,308.39,327.09,157.06,165.39,322.45,2830.873,9.944,2878.848,506680.0
2024-08-14 03:45:10,238.385,0.0,308.39,326.82,156.46,165.69,322.15,2832.748,9.987,2890.539,506710.0
2024-08-14 03:45:40,238.385,0.0,309.03,326.89,156.46,165.39,321.85,2832.123,9.999,2876.15,506740.0
2024-08-14 03:46:10,237.76,0.0,309.63,327.82,156.46,165.39,321.85,2830.873,9.945,2870.754,506770.0
2024-08-14 03:46:40,237.76,0.0,309.63,328.88,156.91,165.69,322.75,2832.123,9.997,2887.841,506800.0
2024-08-14 03:47:10,237.76,0.0,309.63,329.21,156.46,165.39,321.85,2831.498,9.946,2883.344,506830.0
2024-08-14 03:47:40,237.76,0.0,308.39,329.48,156.46,165.39,321.85,2832.123,9.949,2877.049,506860.0
2024-08-14 03:48:10,237.76,0.0,309.03,329.21,156.46,165.39,321.55,2833.373,10.0,2881.546,506890.0
2024-08-14 03:48:40,237.76,0.0,309.63,327.88,156.46,165.39,321.85,2831.498,9.945,2877.049,506920.0
2024-08-14 03:49:10,238.385,0.0,309.03,327.88,156.46,165.69,322.15,2833.998,10.014,2886.043,506950.0
2024-08-14 03:49:40,238.385,0.0,309.63,327.75,156.28,165.35,321.52,2832.748,9.947,2887.841,506980.0
2024-08-14 03:50:10,237.76,0.0,309.63,327.42,156.46,165.39,321.85,2831.498,9.945,2887.841,507010.0
2024-08-14 03:50:40,237.76,0.0,310.27,328.01,157.06,165.39,322.45,2833.373,9.973,2877.049,507040.0
2024-08-14 03:51:10,238.385,0.0,309.03,327.95,156.46,165.39,321.85,2831.498,9.941,2889.64,507070.0
2024-08-14 03:51:40,237.76,0.0,309.67,328.01,156.46,165.39,321.85,2833.373,9.981,2886.043,507100.0
2024-08-14 03:52:10,237.76,0.0,309.63,327.22,156.46,165.39,321.85,2833.373,9.99,2887.841,507130.0
2024-08-14 03:52:40,237.76,0.0,309.67,328.81,157.06,165.65,322.12,2832.123,9.944,2885.143,507160.0
2024-08-14 03:53:10,238.385,0.0,309.63,329.87,156.46,165.43,321.85,2833.373,9.982,2877.948,507190.0
2024-08-14 03:53:40,238.385,0.0,310.27,330.21,156.46,165.69,322.15,2832.123,9.945,2881.546,507220.0
2024-08-14 03:54:10,237.76,0.0,310.27,331.07,155.83,165.69,321.52,2833.373,9.945,2875.25,507250.0
2024-08-14 03:54:40,237.76,0.0,309.63,332.06,156.46,165.69,322.15,2833.998,9.993,2889.64,507280.0
2024-08-14 03:55:10,238.385,0.0,310.27,333.13,156.46,165.69,322.15,2832.748,9.946,2878.848,507310.0
2024-08-14 03:55:40,237.76,0.0,310.87,332.93,155.83,165.69,321.52,2833.998,9.99,2873.451,507340.0
2024-08-14 03:56:10,237.76,0.0,309.63,332.93,156.46,165.69,322.12,2833.373,9.955,2874.351,507370.0
2024-08-14 03:56:40,237.76,0.0,309.63,332.99,156.46,165.39,321.85,2832.748,9.946,2875.25,507400.0
2024-08-14 03:57:10,237.76,0.0,310.27,332.79,156.46,165.69,322.12,2833.998,9.976,2885.143,507430.0
2024-08-14 03:57:40,237.76,0.0,310.27,332.73,157.06,165.39,322.45,2832.748,9.945,2871.653,507460.0
2024-08-14 03:58:10,237.135,0.0,310.27,331.93,156.46,165.43,322.12,2833.998,9.977,2888.74,507490.0
2024-08-14 03:58:40,237.76,0.0,310.27,332.0,156.46,165.39,321.85,2834.623,9.997,2873.451,507520.0
2024-08-14 03:59:10,237.76,0.0,310.27,331.13,155.83,165.13,320.88,2833.373,9.943,2875.67,507550.0
2024-08-14 03:59:40,237.135,0.0,310.27,331.07,155.83,165.39,321.22,2833.998,9.982,2874.711,507580.0
2024-08-14 04:00:10,237.76,0.0,310.87,331.07,155.83,165.39,321.22,2833.373,9.943,2872.972,507610.0
2024-08-14 04:00:40,237.76,0.0,310.87,330.34,155.23,165.39,320.62,2833.998,9.944,2887.841,507640.0
2024-08-14 04:01:10,237.76,0.0,310.87,330.21,155.23,165.39,320.62,2834.623,10.001,2886.942,507670.0
2024-08-14 04:01:40,237.76,0.0,310.87,329.21,155.83,165.69,321.22,2832.748,9.944,2871.653,507700.0
2024-08-14 04:02:10,237.76,0.0,310.87,328.81,155.83,165.39,321.18,2834.623,9.999,2886.043,507730.0
2024-08-14 04:02:40,237.76,0.0,310.87,327.75,155.23,165.69,320.88,2833.998,9.943,2886.043,507760.0
2024-08-14 04:03:10,237.76,0.0,310.27,327.28,155.23,165.65,320.65,2832.748,9.943,2874.351,507790.0
2024-08-14 04:03:40,237.76,0.0,310.27,326.89,155.83,165.69,321.22,2834.623,9.973,2881.546,507820.0
2024-08-14 04:04:10,237.76,0.0,310.27,328.55,155.83,165.69,321.52,2832.748,9.942,2871.653,507850.0
2024-08-14 04:04:40,237.76,0.0,310.27,331.13,155.83,165.99,321.25,2833.373,9.983,2877.049,507880.0
2024-08-14 04:05:10,237.135,0.0,310.87,331.53,155.83,165.69,321.52,2834.623,9.993,2880.646,507910.0
2024-08-14 04:05:40,237.76,0.0,310.87,332.13,155.83,165.69,321.52,2832.748,9.943,2875.25,507940.0
2024-08-14 04:06:10,237.76,0.0,310.27,332.26,155.83,165.43,321.22,2835.248,10.006,2882.445,507970.0
2024-08-14 04:06:40,237.135,0.0,309.63,332.6,155.83,165.39,321.22,2833.373,9.954,2875.25,508000.0
2024-08-14 04:07:10,237.135,0.0,310.87,332.66,155.23,165.69,320.92,2834.623,9.954,2889.64,508030.0
2024-08-14 04:07:40,237.76,0.0,310.87,333.06,155.23,165.69,320.92,2835.248,9.999,2879.747,508060.0
2024-08-14 04:08:10,237.76,0.0,311.47,332.46,155.23,165.69,320.92,2833.373,9.956,2890.539,508090.0
2024-08-14 04:08:40,237.135,0.0,311.47,332.13,155.23,165.39,320.62,2835.248,10.006,2893.238,508120.0
2024-08-14 04:09:10,237.135,0.0,310.87,331.67,155.23,165.69,320.92,2835.873,9.96,2881.546,508150.0
2024-08-14 04:09:40,237.76,0.0,311.47,331.6,155.53,165.69,321.52,2833.998,9.959,2882.445,508180.0
2024-08-14 04:10:10,237.135,0.0,310.87,330.34,155.23,165.99,321.22,2835.873,10.003,2886.942,508210.0
2024-08-14 04:10:40,237.76,0.0,311.47,331.07,155.23,165.99,320.92,2834.623,9.96,2877.049,508240.0
2024-08-14 04:11:10,237.135,0.0,311.47,330.74,155.83,165.99,321.82,2835.873,9.993,2883.344,508270.0
2024-08-14 04:11:40,237.76,0.0,311.47,330.6,155.83,165.99,321.82,2836.498,10.005,2877.948,508300.0
2024-08-14 04:12:10,237.76,0.0,311.47,329.94,156.46,165.99,322.15,2834.623,9.956,2875.25,508330.0
2024-08-14 04:12:40,237.76,0.0,311.47,329.34,156.46,165.99,322.15,2835.873,10.013,2888.74,508360.0
2024-08-14 04:13:10,237.76,0.0,311.47,328.28,156.46,165.99,322.23,2834.623,9.954,2876.15,508390.0
2024-08-14 04:13:40,237.76,0.0,312.07,326.82,156.46,165.99,322.45,2835.873,9.957,2870.754,508420.0
2024-08-14 04:14:10,237.76,0.0,312.1,324.63,156.46,165.99,322.23,2836.498,9.998,2877.948,508450.0
2024-08-14 04:14:40,237.76,0.0,311.47,323.17,156.46,165.99,322.45,2835.248,9.953,2880.646,508480.0
2024-08-14 04:15:10,237.76,0.0,311.47,322.44,156.46,165.99,322.45,2836.498,10.034,2874.351,508510.0
2024-08-14 04:15:40,237.76,0.0,311.47,322.17,156.46,165.99,322.45,2836.498,9.956,2880.646,508540.0
2024-08-14 04:16:10,238.385,0.0,309.63,322.17,156.46,165.99,322.38,2835.248,9.95,2883.344,508570.0
2024-08-14 04:16:40,238.385,0.0,308.39,321.97,156.46,165.99,322.45,2835.873,9.976,2881.546,508600.0
2024-08-14 04:17:10,237.76,0.0,310.87,321.91,155.83,165.69,321.52,2834.623,9.942,2893.238,508630.0
2024-08-14 04:17:40,238.385,0.0,310.87,321.84,155.83,165.69,321.52,2835.248,9.973,2872.552,508660.0
2024-08-14 04:18:10,238.385,0.0,310.27,321.97,156.09,165.69,322.15,2836.498,9.997,2894.137,508690.0
2024-08-14 04:18:40,239.01,0.0,310.87,322.04,155.83,165.69,321.52,2834.623,9.944,2888.74,508720.0
2024-08-14 04:19:10,238.385,0.0,310.27,322.17,155.83,165.99,321.82,2835.248,9.99,2884.244,508750.0
2024-08-14 04:19:40,238.385,0.0,310.87,322.37,156.46,165.99,322.45,2834.623,9.947,2888.74,508780.0
2024-08-14 04:20:10,238.385,0.0,309.03,322.97,156.46,165.99,322.45,2835.248,9.942,2880.646,508810.0
2024-08-14 04:20:40,238.385,0.0,307.19,323.43,155.83,165.99,321.82,2837.124,9.993,2888.74,508840.0
2024-08-14 04:21:10,238.385,0.0,307.79,326.02,155.23,165.99,321.22,2834.623,9.943,2874.351,508870.0
2024-08-14 04:21:40,238.385,0.0,309.63,328.28,155.83,165.99,321.59,2836.498,10.0,2891.439,508900.0
2024-08-14 04:22:10,238.385,0.0,309.63,328.68,155.83,165.99,321.82,2835.873,9.952,2875.25,508930.0
2024-08-14 04:22:40,238.385,0.0,310.27,329.74,154.59,165.99,320.58,2835.248,9.947,2878.848,508960.0
2024-08-14 04:23:10,238.385,0.0,308.39,330.21,155.23,165.99,321.22,2836.498,9.966,2890.539,508990.0
2024-08-14 04:23:40,238.385,0.0,311.47,330.4,155.83,166.06,321.89,2835.248,9.941,2890.539,509020.0
2024-08-14 04:24:10,238.385,0.0,309.03,330.67,155.23,166.29,321.82,2836.498,9.981,2891.439,509050.0
2024-08-14 04:24:40,238.385,0.0,312.1,330.67,155.83,166.29,322.12,2836.498,10.0,2888.74,509080.0
2024-08-14 04:25:10,238.385,0.0,309.03,330.34,155.23,166.29,321.52,2835.248,9.942,2888.74,509110.0
2024-08-14 04:25:40,238.385,0.0,310.27,330.67,155.83,166.29,322.12,2837.124,9.99,2878.848,509140.0
2024-08-14 04:26:10,238.385,0.0,309.63,330.74,155.83,166.29,321.7,2835.248,9.945,2885.143,509170.0
2024-08-14 04:26:40,238.385,0.0,310.27,330.4,155.83,166.29,322.12,2835.248,9.943,2879.747,509200.0
2024-08-14 04:27:10,238.385,0.0,312.1,330.47,155.83,166.29,322.12,2837.124,9.995,2879.747,509230.0
2024-08-14 04:27:40,238.385,0.0,311.47,330.34,155.83,166.29,322.12,2835.248,9.945,2891.439,509260.0
2024-08-14 04:28:10,238.385,0.0,309.03,330.34,156.46,166.29,322.75,2837.124,9.989,2886.942,509290.0
2024-08-14 04:28:40,238.385,0.0,310.27,330.74,155.83,166.29,322.12,2836.498,9.973,2880.646,509320.0
2024-08-14 04:29:10,238.385,0.0,309.63,330.74,156.05,166.29,322.64,2835.248,9.941,2876.15,509350.0
2024-08-14 04:29:40,238.385,0.0,310.27,330.87,156.46,166.59,322.75,2837.124,9.975,2889.64,509380.0
2024-08-14 04:30:10,239.01,0.0,309.67,330.67,156.46,166.29,322.75,2835.248,9.942,2878.848,509410.0
2024-08-14 04:30:40,239.01,0.0,312.1,330.4,156.46,166.29,322.75,2838.374,10.021,2880.646,509440.0
2024-08-14 04:31:10,239.01,0.0,310.87,330.07,156.46,166.29,322.75,2837.124,9.991,2887.841,509470.0
2024-08-14 04:31:40,239.01,0.0,310.27,329.14,157.06,166.59,323.65,2835.248,9.943,2886.043,509500.0
2024-08-14 04:32:10,238.385,0.0,309.03,329.41,156.46,166.59,323.05,2837.748,9.997,2892.338,509530.0
2024-08-14 04:32:40,239.01,0.0,312.1,329.61,155.83,166.29,322.12,2836.498,9.943,2873.451,509560.0
2024-08-14 04:33:10,239.01,0.0,310.27,328.81,155.83,166.59,322.42,2835.248,9.941,2892.338,509590.0
2024-08-14 04:33:40,239.01,0.0,312.7,328.28,156.46,166.59,323.05,2838.374,10.018,2894.137,509620.0
2024-08-14 04:34:10,239.01,0.0,310.87,327.82,156.46,166.59,323.05,2835.873,9.943,2883.344,509650.0
2024-08-14 04:34:40,239.635,0.0,310.27,327.22,156.46,166.29,322.75,2837.748,9.999,2891.439,509680.0
2024-08-14 04:35:10,239.01,0.0,310.87,326.69,156.46,166.29,322.75,2836.498,9.942,2877.948,509710.0
2024-08-14 04:35:40,239.01,0.0,312.7,326.09,156.46,166.59,323.05,2836.498,9.957,2863.558,509740.0
2024-08-14 04:36:10,238.385,0.0,310.27,325.49,156.46,166.59,323.05,2838.374,9.995,2868.055,509770.0
2024-08-14 04:36:40,239.01,0.0,312.7,325.29,156.46,166.59,322.75,2835.873,9.962,2886.942,509800.0
2024-08-14 04:37:10,238.385,0.0,311.5,324.76,157.06,166.59,323.35,2838.374,10.024,2873.451,509830.0
2024-08-14 04:37:40,238.385,0.0,310.87,324.5,156.46,166.29,322.75,2837.748,10.012,2888.74,509860.0
2024-08-14 04:38:10,239.01,0.0,312.7,324.56,156.46,166.29,322.75,2836.498,9.957,2875.25,509890.0
2024-08-14 04:38:40,238.385,0.0,312.7,324.23,156.46,166.29,322.75,2837.124,9.99,2878.848,509920.0
2024-08-14 04:39:10,238.385,0.0,310.87,323.83,156.46,166.29,322.75,2835.873,9.942,2891.439,509950.0
2024-08-14 04:39:40,238.385,0.0,310.87,323.3,156.46,166.29,322.75,2835.873,9.942,2891.439,509980.0
2024-08-14 04:40:10,238.385,0.0,312.1,322.77,156.46,166.59,323.05,2837.124,9.98,2888.74,510010.0
2024-08-14 04:40:40,238.385,0.0,310.87,322.57,157.06,166.59,323.65,2836.498,9.958,2888.74,510040.0
2024-08-14 04:41:10,239.01,0.0,312.1,322.51,156.01,166.59,322.9,2838.374,10.045,2895.036,510070.0
2024-08-14 04:41:40,239.01,0.0,312.1,321.71,157.06,166.59,323.35,2837.124,9.99,2891.439,510100.0
2024-08-14 04:42:10,239.01,0.0,311.5,321.84,156.46,166.59,323.05,2836.498,9.959,2872.132,510130.0
2024-08-14 04:42:40,238.385,0.0,312.7,322.37,156.46,166.59,323.62,2838.374,9.982,2877.409,510160.0
2024-08-14 04:43:10,238.385,0.0,313.34,322.11,156.46,166.63,323.17,2836.498,9.954,2871.413,510190.0
2024-08-14 04:43:40,239.635,0.0,312.1,321.71,157.06,166.89,323.65,2838.374,9.999,2870.873,510220.0
2024-08-14 04:44:10,239.01,0.0,311.5,321.38,156.46,166.89,323.35,2838.374,10.005,2877.948,510250.0
2024-08-14 04:44:40,239.01,0.0,311.5,321.04,156.46,166.89,323.35,2836.498,9.953,2886.942,510280.0
2024-08-14 04:45:10,239.01,0.0,312.1,321.11,156.46,166.29,322.75,2838.374,10.009,2897.734,510310.0
2024-08-14 04:45:40,239.01,0.0,313.34,321.24,155.83,166.89,322.72,2836.498,9.941,2878.848,510340.0
2024-08-14 04:46:10,239.01,0.0,313.34,321.31,156.46,166.89,323.35,2836.498,9.937,2877.049,510370.0
2024-08-14 04:46:40,239.01,0.0,310.87,320.05,156.46,166.89,323.35,2837.124,9.988,2887.841,510400.0
2024-08-14 04:47:10,239.01,0.0,312.7,318.19,155.83,167.19,323.02,2836.498,9.94,2897.734,510430.0
2024-08-14 04:47:40,239.01,0.0,310.87,316.93,155.83,166.89,322.72,2837.748,9.984,2896.835,510460.0
2024-08-14 04:48:10,239.01,0.0,313.34,316.53,155.83,167.19,323.02,2837.124,9.995,2881.546,510490.0
2024-08-14 04:48:40,239.01,0.0,313.34,317.19,156.46,166.89,323.35,2835.873,9.936,2887.841,510520.0
2024-08-14 04:49:10,239.01,0.0,312.74,317.13,156.46,167.19,323.65,2837.124,9.972,2896.835,510550.0
2024-08-14 04:49:40,239.01,0.0,313.94,316.13,156.46,167.19,323.65,2836.498,9.939,2884.244,510580.0
2024-08-14 04:50:10,239.635,0.0,312.74,315.6,155.83,167.49,323.02,2836.498,9.974,2892.338,510610.0
2024-08-14 04:50:40,239.635,0.0,313.34,315.2,156.46,167.19,323.65,2837.124,9.991,2894.137,510640.0
2024-08-14 04:51:10,239.01,0.0,312.74,315.07,156.46,167.19,323.65,2835.873,9.939,2895.036,510670.0
2024-08-14 04:51:40,239.01,0.0,313.34,316.33,156.46,167.34,323.65,2837.748,9.99,2894.137,510700.0
2024-08-14 04:52:10,238.385,0.0,312.74,317.39,156.46,167.19,323.65,2836.498,9.938,2888.74,510730.0
2024-08-14 04:52:40,239.01,0.0,311.88,317.39,156.46,167.19,323.65,2835.248,9.936,2878.848,510760.0
2024-08-14 04:53:10,239.01,0.0,313.34,317.53,157.06,167.19,324.25,2837.748,9.992,2878.848,510790.0
2024-08-14 04:53:40,239.01,0.0,311.5,317.99,157.06,167.19,324.25,2836.498,9.947,2886.942,510820.0
2024-08-14 04:54:10,239.635,0.0,312.1,318.39,156.46,167.19,323.65,2837.748,9.999,2889.64,510850.0
2024-08-14 04:54:40,239.01,0.0,309.74,318.72,156.46,167.19,323.65,2836.498,9.974,2886.942,510880.0
2024-08-14 04:55:10,239.01,0.0,313.94,319.25,156.46,167.19,323.65,2835.873,9.937,2879.747,510910.0
2024-08-14 04:55:40,238.385,0.0,313.34,319.12,156.46,167.19,323.65,2836.498,9.952,2890.539,510940.0
2024-08-14 04:56:10,239.01,0.0,312.74,319.19,156.46,167.19,323.65,2835.873,9.938,2876.15,510970.0
2024-08-14 04:56:40,239.01,0.0,310.72,318.92,155.98,167.19,323.02,2836.498,9.965,2894.137,511000.0
2024-08-14 04:57:10,238.385,0.0,312.14,318.19,156.46,167.19,323.65,2837.748,9.986,2878.848,511030.0
2024-08-14 04:57:40,239.01,0.0,312.14,319.32,156.46,167.19,323.65,2835.873,9.938,2886.942,511060.0
