0.15707	346732611.8
0.157761	346550333.1
0.158452	346368849.2
0.159143	346188153.5
0.159834	346008239
0.160525	345829099
0.161216	345650727.1
0.161907	345473116.5
0.162598	345296260.9
0.163289	345120154
0.16398	344944789.4
0.164671	344770160.9
0.165362	344596262.4
0.166053	344423087.9
0.166744	344250631.3
0.167435	344078886.9
0.168126	343907848.7
0.168817	343737510.9
0.169508	343567868.1
0.170199	343398914.4
0.17089	343230644.3
0.171581	343063052.5
0.172272	342896133.4
0.172963	342729881.7
0.173654	342564292.1
0.174345	342399359.4
0.175036	342235078.5
0.175727	342071444.2
0.176418	341908451.5
0.177109	341746095.4
0.1778	341584371.1
0.1778	13908358.96
0.1784984	13839703.56
0.1791968	13771317.17
0.1798952	13703198.18
0.1805936	13635344.98
0.181292	13567756
0.1819904	13500429.68
0.1826888	13433364.47
0.1833872	13366558.86
0.1840856	13300011.33
0.184784	13233720.42
0.1854824	13167684.65
0.1861808	13101902.58
0.1868792	13036372.77
0.1875776	12971093.81
0.188276	12906064.31
0.1889744	12841282.88
0.1896728	12776748.18
0.1903712	12712458.84
0.1910696	12648413.55
0.191768	12584610.99
0.1924664	12521049.85
0.1931648	12457728.86
0.1938632	12394646.74
0.1945616	12331802.25
0.19526	12269194.15
0.1959584	12206821.21
0.1966568	12144682.21
0.1973552	12082775.98
0.1980536	12021101.31
0.198752	11959657.05
0.1994504	11898442.03
0.2001488	11837455.11
0.2008472	11776695.17
0.2015456	11716161.08
0.202244	11655851.74
0.2029424	11595766.06
0.2036408	11535902.96
0.2043392	11476261.36
0.2050376	11416840.2
0.205736	11357638.46
0.2064344	11298655.07
0.2071328	11239889.04
0.2078312	11181339.33
0.2085296	11123004.96
0.209228	11064884.92
0.2099264	11006978.24
0.2106248	10949283.95
0.2113232	10891801.08
0.2120216	10834528.69
0.21272	10777465.83
0.21272	21420354.27
0.21611495	21026867.62
0.2195099	20640291.73
0.22290485	20260466.76
0.2262998	19887240.12
0.22969475	19520466.06
0.2330897	19160005.21
0.23648465	18805724.17
0.2398796	18457495.14
0.24327455	18115195.56
0.2466695	17778707.78
0.25006445	17447918.79
0.2534594	17122719.9
