"ghostRank","totalDisplacement:0","totalDisplacement:1","totalDisplacement:2","mass","externalForce:0","externalForce:1","externalForce:2","poromechanicsSolver_totalDisplacement_dofIndex","rockPerm_permeability:0","rockPerm_permeability:1","rockPerm_permeability:2","rockPorosity_referencePorosity","rockPorosity_porosity","rock_stress:0","rock_stress:1","rock_stress:2","rock_stress:3","rock_stress:4","rock_stress:5","water_density","temperature","pressure","elementVolume","deltaPressure","elementCenter:0","elementCenter:1","elementCenter:2","poromechanicsSolver_primaryVariables_dofIndex","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-2,-0.020273,0.33664,0,1.7196e+08,0,0,0,2842,1e-18,1e-18,1e-18,0.3,0.3,-2.8055e+07,-3.8967e+07,-2.8503e+07,-8.2197e-08,3.7509e-08,8.1012e+05,1007.3,0,3.5015e+07,1.0385e+05,15379,177.24,298.28,1500,88713,1,0,173.3,300,2000
-2,-0.020625,0.33654,-1.3094e-31,1.7193e+08,0,0,0,2844,1e-18,1e-18,1e-18,0.3,0.3,-2.8055e+07,-3.8967e+07,-2.8503e+07,-8.2197e-08,3.7509e-08,8.1012e+05,1007.3,0,3.5015e+07,1.0385e+05,15379,177.24,298.28,1500,88713,1,6.9282,169.84,294,2000
-2,-0.021032,0.33643,0,1.7191e+08,0,0,0,2846,1e-18,1e-18,1e-18,0.3,0.3,-2.7998e+07,-3.9029e+07,-2.8504e+07,-8.2491e-08,3.7673e-08,9.0133e+05,1007.3,0,3.5019e+07,1.0419e+05,19078,171.29,287.93,1500,88714,1,13.856,166.37,288,2000
-2,-0.021458,0.33633,-1.1624e-31,1.7188e+08,0,0,0,2848,1e-18,1e-18,1e-18,0.3,0.3,-2.7929e+07,-3.9102e+07,-2.8504e+07,-8.3074e-08,3.7748e-08,1.0084e+06,1007.3,0,3.5022e+07,1.0452e+05,22390,165.33,277.59,1500,88715,1,20.784,162.91,282,2000
-2,-0.021951,0.33623,0,1.7185e+08,0,0,0,2850,1e-18,1e-18,1e-18,0.3,0.3,-2.7929e+07,-3.9102e+07,-2.8504e+07,-8.3074e-08,3.7748e-08,1.0084e+06,1007.3,0,3.5022e+07,1.0452e+05,22390,165.33,277.59,1500,88715,1,27.713,159.44,276,2000
-2,-0.02248,0.33614,-1.028e-31,1.7182e+08,0,0,0,2852,1e-18,1e-18,1e-18,0.3,0.3,-2.7844e+07,-3.9191e+07,-2.8505e+07,-8.3407e-08,3.7675e-08,1.1366e+06,1007.3,0,3.5025e+07,1.0486e+05,25196,159.37,267.24,1500,88716,1,34.641,155.98,270,2000
-2,-0.023064,0.33604,0,1.718e+08,0,0,0,2854,1e-18,1e-18,1e-18,0.3,0.3,-2.7844e+07,-3.9191e+07,-2.8505e+07,-8.3407e-08,3.7675e-08,1.1366e+06,1007.3,0,3.5025e+07,1.0486e+05,25196,159.37,267.24,1500,88716,1,41.569,152.52,264,2000
-2,-0.023724,0.33595,-9.008e-32,1.7177e+08,0,0,0,2856,1e-18,1e-18,1e-18,0.3,0.3,-2.7737e+07,-3.9302e+07,-2.8506e+07,-8.2571e-08,3.6762e-08,1.2941e+06,1007.3,0,3.5028e+07,1.052e+05,27784,153.42,256.9,1500,88717,1,48.497,149.05,258,2000
-2,-0.02442,0.33586,-8.3952e-32,1.7174e+08,0,0,0,2858,1e-18,1e-18,1e-18,0.3,0.3,-2.7737e+07,-3.9302e+07,-2.8506e+07,-8.2571e-08,3.6762e-08,1.2941e+06,1007.3,0,3.5028e+07,1.052e+05,27784,153.42,256.9,1500,88717,1,55.425,145.59,252,2000
-2,-0.025254,0.33577,0,1.7171e+08,0,0,0,2860,1e-18,1e-18,1e-18,0.3,0.3,-2.7596e+07,-3.9445e+07,-2.8506e+07,-8.2652e-08,3.5528e-08,1.493e+06,1007.3,0,3.5028e+07,1.0554e+05,28491,147.46,246.55,1500,88718,1,62.353,142.12,246,2000
-2,-0.026137,0.33569,0,1.7168e+08,0,0,0,2862,1e-18,1e-18,1e-18,0.3,0.3,-2.741e+07,-3.9637e+07,-2.8507e+07,-8.3716e-08,3.482e-08,1.756e+06,1007.3,0,3.5033e+07,1.0588e+05,32710,141.5,236.21,1500,88719,1,69.282,138.66,240,2000
-2,-0.027164,0.33561,-1.3454e-31,1.7166e+08,0,0,0,2864,1e-18,1e-18,1e-18,0.3,0.3,-2.741e+07,-3.9637e+07,-2.8507e+07,-8.3716e-08,3.482e-08,1.756e+06,1007.3,0,3.5033e+07,1.0588e+05,32710,141.5,236.21,1500,88719,1,76.21,135.2,234,2000
-2,-0.028339,0.33553,0,1.7163e+08,0,0,0,2866,1e-18,1e-18,1e-18,0.3,0.3,-2.7106e+07,-3.9914e+07,-2.8503e+07,-8.38e-08,3.4457e-08,2.1221e+06,1007.3,0,3.5014e+07,1.0622e+05,14160,135.55,225.86,1500,88720,1,83.138,131.73,228,2000
-2,-0.029659,0.33545,0,1.716e+08,0,0,0,2868,1e-18,1e-18,1e-18,0.3,0.3,-2.7106e+07,-3.9914e+07,-2.8503e+07,-8.38e-08,3.4457e-08,2.1221e+06,1007.3,0,3.5014e+07,1.0622e+05,14160,135.55,225.86,1500,88720,1,90.066,128.27,222,2000
-2,-0.031263,0.33536,5.2608e-32,1.7157e+08,0,0,0,2870,1e-18,1e-18,1e-18,0.3,0.3,-2.6748e+07,-4.0356e+07,-2.8515e+07,-8.4047e-08,3.3525e-08,2.6965e+06,1007.3,0,3.5072e+07,1.0656e+05,71733,129.59,215.52,1500,88721,1,96.994,124.8,216,2000
-2,-0.03303,0.33526,4.8029e-32,1.6964e+08,0,0,0,2779,1e-18,1e-18,1e-18,0.3,0.30002,-2.513e+07,-4.1365e+07,-2.8424e+07,-8.5654e-08,3.1999e-08,3.934e+06,1007.2,0,3.4654e+07,1.069e+05,-3.4617e+05,123.63,205.17,1500,88722,1,103.92,121.34,210,2000
-2,-0.036143,0.33498,0,1.3646e+08,0,0,0,1161,1e-18,1e-18,1e-18,0.3,0.30002,-2.513e+07,-4.1365e+07,-2.8424e+07,-8.5654e-08,3.1999e-08,3.934e+06,1007.2,0,3.4654e+07,1.069e+05,-3.4617e+05,123.63,205.17,1500,88722,1,110.85,117.88,204,2000
-2,-0.039725,0.33375,0,8.1176e+07,0,0,0,1827,1e-18,1e-18,1e-18,0.3,0.30108,-2.013e+07,-2.8124e+07,-2.5688e+07,-8.5414e-08,3.1063e-08,4.0909e+06,1011.5,0,5.5e+07,35709,2e+07,119.66,198.28,1500,93740,1,117.78,114.41,198,2000
-2,-0.042904,0.33045,0,5.7154e+07,0,0,0,3094,1e-18,1e-18,1e-18,0.3,0.30118,-1.8656e+07,-2.7454e+07,-2.5366e+07,-8.454e-08,3.0408e-08,1.214e+06,1011.5,0,5.5e+07,35784,2e+07,115.69,191.38,1500,93742,1,124.71,110.95,192,2000
-2,-0.044834,0.32702,3.3247e-32,5.7145e+07,0,0,0,3098,1e-18,1e-18,1e-18,0.3,0.30119,-1.8893e+07,-2.7063e+07,-2.5343e+07,-8.4244e-08,3.0126e-08,-1.7717e+05,1011.5,0,5.5e+07,35860,2e+07,111.72,184.48,1500,93744,1,131.63,107.48,186,2000
-2,-0.046145,0.32355,2.9617e-32,5.7135e+07,0,0,0,3103,1e-18,1e-18,1e-18,0.3,0.30119,-1.9052e+07,-2.6889e+07,-2.5341e+07,-8.3367e-08,2.964e-08,-6.7127e+05,1011.5,0,5.5e+07,35897,2e+07,109.73,181.03,1500,93745,1,138.56,104.02,180,2000
-2,-0.047038,0.32009,2.5905e-32,5.7126e+07,0,0,0,3108,1e-18,1e-18,1e-18,0.3,0.30119,-1.9364e+07,-2.6568e+07,-2.534e+07,-8.3867e-08,2.9533e-08,-1.4639e+06,1011.5,0,5.5e+07,35973,2e+07,105.76,174.14,1500,93747,1,145.49,100.56,174,2000
-2,-0.047589,0.31662,2.2138e-32,5.7117e+07,0,0,0,3112,1e-18,1e-18,1e-18,0.3,0.30119,-1.9659e+07,-2.6274e+07,-2.534e+07,-8.3254e-08,3.0141e-08,-2.1085e+06,1011.5,0,5.5e+07,36048,2e+07,101.79,167.24,1500,93749,1,152.42,97.092,168,2000
-2,-0.047838,0.31315,-1.8417e-32,5.7108e+07,0,0,0,3117,1e-18,1e-18,1e-18,0.3,0.30119,-1.9942e+07,-2.5994e+07,-2.534e+07,-8.3114e-08,2.9724e-08,-2.673e+06,1011.5,0,5.5e+07,36124,2e+07,97.821,160.34,1500,93751,1,159.35,93.628,162,2000
-2,-0.047788,0.30968,0,5.7099e+07,0,0,0,3122,1e-18,1e-18,1e-18,0.3,0.30119,-2.0081e+07,-2.5856e+07,-2.534e+07,-8.2954e-08,2.9405e-08,-2.9371e+06,1011.5,0,5.5e+07,36161,2e+07,95.835,156.9,1500,93752,1,166.28,90.164,156,2000
