Var1	Var2
-42.1460730365183	4964841.56742634
-41.895947973987	4951768.02008576
-41.6458229114557	4938855.53978519
-41.3956978489245	4926101.72847906
-41.1455727863932	4913504.24391044
-40.8954477238619	4901060.79797065
-40.6453226613307	4888769.15511902
-40.3951975987994	4876627.13086026
-40.1450725362681	4864632.59027686
-39.8949474737369	4852783.44661433
-39.6448224112056	4841077.65991675
-39.3946973486743	4829513.23571083
-39.1445722861431	4818088.22373615
-38.8944472236118	4806800.71671986
-38.6443221610805	4795648.8491939
-38.3941970985493	4784630.79635303
-38.144072036018	4773744.77295192
-37.8939469734867	4762989.03223991
-37.6438219109555	4752361.86493165
-37.3936968484242	4741861.59821245
-37.143571785893	4731486.59477677
-36.8934467233617	4721235.25189863
-36.6433216608304	4711106.00053268
-36.3931965982992	4701097.30444472
-36.1430715357679	4691207.65937051
-35.8929464732366	4681435.59220187
-35.6428214107054	4671779.66019886
-35.3926963481741	4662238.45022729
-35.1425712856428	4652810.57802031
-34.8924462231116	4643494.68746352
-34.6423211605803	4634289.44990235
-34.392196098049	4625193.56347122
-34.1420710355178	4616205.75244347
-33.8919459729865	4607324.76660136
-33.6418209104552	4598549.38062546
-33.391695847924	4589878.39350264
-33.1415707853927	4581310.62795206
-32.8914457228614	4572844.92986853
-32.6413206603302	4564480.16778251
-32.3911955977989	4556215.23233632
-32.1410705352676	4548049.03577592
-31.8909454727364	4539980.51145766
-31.6408204102051	4532008.61336956
-31.3906953476738	4524132.31566664
-31.1405702851426	4516350.61221976
-30.8904452226113	4508662.51617748
-30.64032016008	4501067.05954061
-30.3901950975488	4493563.29274895
-30.1400700350175	4486150.28427983
-29.8899449724862	4478827.12025804
-29.639819909955	4471592.90407681
-29.3896948474237	4464446.75602942
-29.1395697848924	4457387.81295121
-28.8894447223612	4450415.22787151
-28.6393196598299	4443528.16967521
-28.3891945972987	4436725.82277381
-28.1390695347674	4430007.38678536
-27.8889444722361	4423372.07622333
-27.6388194097049	4416819.12019385
-27.3886943471736	4410347.76210124
-27.1385692846423	4403957.25936153
-26.8884442221111	4397646.88312365
-26.6383191595798	4391415.91799812
-26.3881940970485	4385263.66179309
-26.1380690345173	4379189.42525726
-25.887943971986	4373192.53182977
-25.6378189094547	4367272.31739662
-25.3876938469235	4361428.13005357
-25.1375687843922	4355659.32987523
-24.8874437218609	4349965.28869026
-24.6373186593297	4344345.38986233
-24.3871935967984	4338799.02807692
-24.1370685342671	4333325.60913354
-23.8869434717359	4327924.54974339
-23.6368184092046	4322595.2773322
-23.3866933466733	4317337.22984822
-23.1365682841421	4312149.855575
-22.8864432216108	4307032.61294913
-22.6363181590795	4301984.97038246
-22.3861930965483	4297006.40608903
-22.136068034017	4292096.40791624
-21.8859429714857	4287254.47318038
-21.6358179089545	4282480.10850636
-21.3856928464232	4277772.82967139
-21.1355677838919	4273132.16145268
-20.8854427213607	4268557.63747896
-20.6353176588294	4264048.80008573
-20.3851925962982	4259605.20017414
-20.1350675337669	4255226.39707341
-19.8849424712356	4250911.95840672
-19.6348174087044	4246661.45996045
-19.3846923461731	4242474.48555665
-19.1345672836418	4238350.62692879
-18.8844422211106	4234289.48360053
-18.6343171585793	4230290.66276758
-18.384192096048	4226353.77918247
-18.1340670335168	4222478.45504223
-17.8839419709855	4218664.31987891
-17.6338169084542	4214911.01045273
-17.383691845923	4211218.17064806
-17.1335667833917	4207585.45137188
-16.8834417208604	4204012.51045489
-16.6333166583292	4200499.01255501
-16.3831915957979	4197044.62906339
-16.1330665332666	4193649.03801278
-15.8829414707354	4190311.92398817
-15.6328164082041	4187032.97803975
-15.3826913456728	4183811.89759807
-15.1325662831416	4180648.38639136
-14.8824412206103	4177542.15436496
-14.632316158079	4174492.91760283
-14.3821910955478	4171500.3982511
-14.1320660330165	4168564.32444357
-13.8819409704852	4165684.43022917
-13.631815907954	4162860.45550133
-13.3816908454227	4160092.14592916
-13.1315657828914	4157379.25289053
-12.8814407203602	4154721.53340684
-12.6313156578289	4152118.75007963
-12.3811905952976	4149570.67102881
-12.1310655327664	4147077.06983267
-11.8809404702351	4144637.72546944
-11.6308154077039	4142252.42226052
-11.3806903451726	4139920.9498153
-11.1305652826413	4137643.1029775
-10.8804402201101	4135418.68177306
-10.6303151575788	4133247.4913595
-10.3801900950475	4131129.34197683
-10.1300650325163	4129064.04889977
-9.87993996998499	4127051.43239156
-9.62981490745373	4125091.317659
-9.37968984492246	4123183.534809
-9.1295647823912	4121327.91880639
-8.87943971985993	4119524.30943313
-8.62931465732867	4117772.55124874
-8.3791895947974	4116072.49355213
-8.12906453226613	4114423.99034461
-7.87893946973487	4112826.90029419
-7.6288144072036	4111281.08670111
-7.37868934467234	4109786.41746457
-7.12856428214107	4108342.76505071
-6.87843921960981	4106950.00646168
-6.62831415707854	4105608.02320596
-6.37818909454727	4104316.70126984
-6.12806403201601	4103075.93108992
-5.87793896948474	4101885.60752689
-5.62781390695348	4100745.62984035
-5.37768884442221	4099655.9016647
-5.12756378189095	4098616.33098616
-4.87743871935968	4097626.83012087
-4.62731365682841	4096687.31569406
-4.37718859429715	4095797.70862021
-4.12706353176588	4094957.93408437
-3.87693846923462	4094167.92152443
-3.62681340670335	4093427.60461444
-3.37668834417209	4092736.92124896
-3.12656328164082	4092095.81352844
-2.87643821910955	4091504.22774559
-2.62631315657829	4090962.11437271
-2.37618809404702	4090469.4280501
-2.12606303151576	4090026.12757541
-1.87593796898449	4089632.17589395
-1.62581290645323	4089287.54009001
-1.37568784392196	4088992.19137919
-1.1255627813907	4088746.10510161
-0.87543771885943	4088549.26071619
-0.625312656328164	4088401.64179581
-0.375187593796898	4088303.23602351
-0.125062531265633	4088254.03518954
0.125062531265633	4088254.03518954
0.375187593796898	4088303.23602351
0.625312656328164	4088401.64179581
0.87543771885943	4088549.26071619
1.1255627813907	4088746.10510161
1.37568784392196	4088992.19137919
1.62581290645323	4089287.54009001
1.87593796898449	4089632.17589395
2.12606303151576	4090026.12757541
2.37618809404702	4090469.4280501
2.62631315657829	4090962.11437271
2.87643821910955	4091504.22774559
3.12656328164082	4092095.81352844
3.37668834417209	4092736.92124896
3.62681340670335	4093427.60461444
3.87693846923462	4094167.92152443
4.12706353176588	4094957.93408437
4.37718859429715	4095797.70862021
4.62731365682841	4096687.31569406
4.87743871935968	4097626.83012087
5.12756378189095	4098616.33098616
5.37768884442221	4099655.9016647
5.62781390695348	4100745.62984035
5.87793896948474	4101885.60752689
6.12806403201601	4103075.93108992
6.37818909454727	4104316.70126984
6.62831415707854	4105608.02320596
6.87843921960981	4106950.00646168
7.12856428214107	4108342.76505071
7.37868934467234	4109786.41746457
7.6288144072036	4111281.08670111
7.87893946973487	4112826.90029419
8.12906453226613	4114423.99034461
8.3791895947974	4116072.49355213
8.62931465732867	4117772.55124874
8.87943971985993	4119524.30943313
9.1295647823912	4121327.91880639
9.37968984492246	4123183.534809
9.62981490745373	4125091.317659
9.87993996998499	4127051.43239156
10.1300650325163	4129064.04889977
10.3801900950475	4131129.34197683
10.6303151575788	4133247.4913595
10.8804402201101	4135418.68177306
11.1305652826413	4137643.1029775
11.3806903451726	4139920.9498153
11.6308154077039	4142252.42226052
11.8809404702351	4144637.72546944
12.1310655327664	4147077.06983267
12.3811905952976	4149570.67102881
12.6313156578289	4152118.75007963
12.8814407203602	4154721.53340684
13.1315657828914	4157379.25289053
13.3816908454227	4160092.14592916
13.631815907954	4162860.45550133
13.8819409704852	4165684.43022917
14.1320660330165	4168564.32444357
14.3821910955478	4171500.3982511
14.632316158079	4174492.91760283
14.8824412206103	4177542.15436496
15.1325662831416	4180648.38639136
15.3826913456728	4183811.89759807
15.6328164082041	4187032.97803975
15.8829414707354	4190311.92398817
16.1330665332666	4193649.03801278
16.3831915957979	4197044.62906339
16.6333166583292	4200499.01255501
16.8834417208604	4204012.51045489
17.1335667833917	4207585.45137188
17.383691845923	4211218.17064806
17.6338169084542	4214911.01045273
17.8839419709855	4218664.31987891
18.1340670335168	4222478.45504223
18.384192096048	4226353.77918247
18.6343171585793	4230290.66276758
18.8844422211106	4234289.48360053
19.1345672836418	4238350.62692879
19.3846923461731	4242474.48555665
19.6348174087044	4246661.45996045
19.8849424712356	4250911.95840672
20.1350675337669	4255226.39707341
20.3851925962982	4259605.20017414
20.6353176588294	4264048.80008573
20.8854427213607	4268557.63747896
21.1355677838919	4273132.16145268
21.3856928464232	4277772.82967139
21.6358179089545	4282480.10850636
21.8859429714857	4287254.47318038
22.136068034017	4292096.40791624
22.3861930965483	4297006.40608903
22.6363181590795	4301984.97038246
22.8864432216108	4307032.61294913
23.1365682841421	4312149.855575
23.3866933466733	4317337.22984822
23.6368184092046	4322595.2773322
23.8869434717359	4327924.54974339
24.1370685342671	4333325.60913354
24.3871935967984	4338799.02807692
24.6373186593297	4344345.38986233
24.8874437218609	4349965.28869026
25.1375687843922	4355659.32987523
25.3876938469235	4361428.13005357
25.6378189094547	4367272.31739662
25.887943971986	4373192.53182977
26.1380690345173	4379189.42525726
26.3881940970485	4385263.66179309
26.6383191595798	4391415.91799812
26.8884442221111	4397646.88312365
27.1385692846423	4403957.25936153
27.3886943471736	4410347.76210124
27.6388194097049	4416819.12019385
27.8889444722361	4423372.07622333
28.1390695347674	4430007.38678536
28.3891945972987	4436725.82277381
28.6393196598299	4443528.16967521
28.8894447223612	4450415.22787151
29.1395697848924	4457387.81295121
29.3896948474237	4464446.75602942
29.639819909955	4471592.90407681
29.8899449724862	4478827.12025804
30.1400700350175	4486150.28427983
30.3901950975488	4493563.29274895
30.64032016008	4501067.05954061
30.8904452226113	4508662.51617748
31.1405702851426	4516350.61221976
31.3906953476738	4524132.31566664
31.6408204102051	4532008.61336956
31.8909454727364	4539980.51145766
32.1410705352676	4548049.03577592
32.3911955977989	4556215.23233632
32.6413206603302	4564480.16778251
32.8914457228614	4572844.92986853
33.1415707853927	4581310.62795206
33.391695847924	4589878.39350264
33.6418209104552	4598549.38062546
33.8919459729865	4607324.76660136
34.1420710355178	4616205.75244347
34.392196098049	4625193.56347122
34.6423211605803	4634289.44990235
34.8924462231116	4643494.68746352
35.1425712856428	4652810.57802031
35.3926963481741	4662238.45022729
35.6428214107054	4671779.66019886
35.8929464732366	4681435.59220187
36.1430715357679	4691207.65937051
36.3931965982992	4701097.30444472
36.6433216608304	4711106.00053268
36.8934467233617	4721235.25189863
37.143571785893	4731486.59477677
37.3936968484242	4741861.59821245
37.6438219109555	4752361.86493165
37.8939469734867	4762989.03223991
38.144072036018	4773744.77295192
38.3941970985493	4784630.79635303
38.6443221610805	4795648.8491939
38.8944472236118	4806800.71671986
39.1445722861431	4818088.22373615
39.3946973486743	4829513.23571083
39.6448224112056	4841077.65991675
39.8949474737369	4852783.44661433
40.1450725362681	4864632.59027686
40.3951975987994	4876627.13086026
40.6453226613307	4888769.15511902
40.8954477238619	4901060.79797065
41.1455727863932	4913504.24391044
41.3956978489245	4926101.72847906
41.6458229114557	4938855.53978519
41.895947973987	4951768.02008576
42.1460730365183	4964841.56742634
42.3961980990495	4978078.63734451
42.6463231615808	4991481.74463911
42.8964482241121	5005053.46520836
43.1465732866433	5018796.43796021
43.3966983491746	5032713.36679824
43.6468234117059	5046807.02268669
43.8969484742371	5061080.2457986
44.1470735367684	5075535.9477508
44.3971985992997	5090177.1139303
44.6473236618309	5105006.80591632
44.8974487243622	5120028.16400291
45.1475737868935	5135244.40982704
45.3976988494247	5150658.84910758
45.647823911956	5166274.87450081
45.8979489744872	5182095.96857842
46.1480740370185	5198125.70693427
46.3981990995498	5214367.76142688
46.648324162081	5230825.90356447
46.8984492246123	5247504.00804039
47.1485742871436	5264406.05642695
47.3986993496748	5281536.14103611
47.6488244122061	5298898.46895627
47.8989494747374	5316497.36627489
48.1490745372686	5334337.28249709
48.3991995997999	5352422.7951715
48.6493246623312	5370758.61473489
48.8994497248624	5389349.58958822
49.1495747873937	5408200.71141746
49.399699849925	5427317.12077343
49.6498249124562	5446704.11292595
49.8999499749875	5466367.14400864
50.1500750375188	5486311.83747178
50.40020010005	5506543.99086202
50.6503251625813	5527069.58294885
50.9004502251126	5547894.78121951
51.1505752876438	5569025.94976518
51.4007003501751	5590469.65758341
51.6508254127064	5612232.6873233
51.9009504752376	5634322.044502
52.1510755377689	5656744.9672235
52.4012006003002	5679508.93643267
52.6513256628314	5702621.68674045
52.9014507253627	5726091.21785875
53.151575787894	5749925.80668659
53.4017008504252	5774134.0200927
53.6518259129565	5798724.72844295
53.9019509754878	5823707.11992568
54.152076038019	5849090.71573161
54.4022011005503	5874885.38615061
54.6523261630815	5901101.36765227
54.9024512256128	5927749.28102343
55.1525762881441	5954840.15064212
55.4027013506753	5982385.42497429
55.6528264132066	6010396.99838764
55.9029514757379	6038887.23438549
56.1530765382691	6067868.99037282
56.4032016008004	6097355.64407757
56.6533266633317	6127361.12176152
56.9034517258629	6157899.92836823
57.1535767883942	6188987.17976982
57.4037018509255	6220638.63729036
57.6538269134567	6252870.74470149
57.903951975988	6285700.66790562
58.1540770385193	6319146.33754465
58.4042021010505	6353226.49479649
58.6543271635818	6387960.74065027
58.9044522261131	6423369.58898184
59.1545772886443	6459474.52378683
59.4047023511756	6496298.06096835
59.6548274137069	6533863.81512103
59.9049524762381	6572196.57180438
60.1550775387694	6611322.36585561
60.4052026013007	6651268.56635808
60.6553276638319	6692063.96895548
60.9054527263632	6733738.89628741
61.1555777888945	6776325.30741891
61.4057028514257	6819856.91724795
61.655827913957	6864369.32700295
61.9059529764883	6909900.16708953
62.1560780390195	6956489.25371593
62.4062031015508	7004178.76092316
62.656328164082	7053013.40987454
62.9064532266133	7103040.67752498
63.1565782891446	7154311.02710062
63.4067033516758	7206878.16318283
63.6568284142071	7260799.31461717
63.9069534767384	7316135.54897072
64.1570785392696	7372952.1228559
64.4072036018009	7431318.87314421
64.6573286643322	7491310.65493447
64.9074537268634	7553007.83314462
65.1575787893947	7616496.8358041
65.407703851926	7681870.77857904
65.6578289144572	7749230.17182651
65.9079539769885	7818683.7236208
66.1580790395198	7890349.25482074
66.408204102051	7964354.74547638
66.6583291645823	8040839.53586616
66.9084542271136	8119955.7104218
67.1585792896448	8201869.69901188
67.4087043521761	8286764.13788198
67.6588294147074	8374840.0424748
67.9089544772386	8466319.35703397
68.1590795397699	8561447.96222141
68.4092046023012	8660499.2431722
68.6593296648324	8763778.34817176
68.9094547273637	8871627.30484646
69.1595797898949	8984431.20979192
69.4097048524262	9102625.77378486
69.6598299149575	9226706.59522357
69.9099549774888	9357240.65971698
70.16008004002	9494880.73958585
70.4102051025513	9640383.61764409
70.6603301650825	9794633.42276678
70.9104552276138	9958671.90067464
71.1605802901451	10133738.2504404
71.4107053526763	10321322.4002743
71.6608304152076	10523237.5594322
71.9109554777389	10741721.0729895
72.1610805402701	10979577.9584848
72.4112056028014	11240390.8210225
72.6613306653327	11528836.7717386
72.9114557278639	11851184.3106521
73.1615807903952	12216108.7047471
73.4117058529265	12636107.362544
73.6618309154577	13130137.9434301
73.911955977989	13729016.9182299
74.1620810405203	14487986.5586101
74.4122061030515	15522161.9209052
74.6623311655828	17145428.1785916
74.9124562281141	21114975.8116267
75.1625812906453	19277921.2928282
75.4127063531766	16519205.019429
75.6628314157079	15110456.9279291
75.9129564782391	14154703.2620376
76.1630815407704	13429027.1985304
76.4132066033017	12842964.2499312
76.6633316658329	12350731.0591068
76.9134567283642	11925920.1298986
77.1635817908954	11551906.2593743
77.4137068534267	11217541.6700751
77.663831915958	10914986.1756519
77.9139569784893	10638515.6245973
78.1640820410205	10383822.8578766
78.4142071035518	10147585.4371092
78.664332166083	9927186.59282403
78.9144572286143	9720528.51389068
79.1645822911456	9525903.5753403
79.4147073536768	9341903.18486422
79.6648324162081	9167351.78521376
79.9149574787394	9001258.1156585
80.1650825412706	8842778.58453434
80.4152076038019	8691189.31182561
80.6653326663332	8545864.48997392
80.9154577288644	8406259.42329173
81.1655827913957	8271897.08225486
81.415707853927	8142357.33324857
81.6658329164582	8017268.22930043
81.9159579789895	7896298.90592485
82.1660830415208	7779153.73967598
82.416208104052	7665567.50930271
82.6663331665833	7555301.35984006
82.9164582291146	7448139.41487462
83.1665832916458	7343885.91594251
83.4167083541771	7242362.79359526
83.6668334167084	7143407.59424947
83.9169584792396	7046871.70205746
84.1670835417709	6952618.80680857
84.4172086043022	6860523.57810691
84.6673336668334	6770470.51336927
84.9174587293647	6682352.93299285
85.167583791896	6596072.10069107
85.4177088544272	6511536.45074001
85.6678339169585	6428660.90691109
85.9179589794898	6347366.28033684
86.168084042021	6267578.73557883
86.4182091045523	6189229.31583158
86.6683341670835	6112253.51957152
86.9184592296148	6036590.92210255
87.1685842921461	5962184.83640185
87.4187093546773	5888982.00846688
87.6688344172086	5816932.34303471
87.9189594797399	5745988.65610981
88.1690845422711	5676106.45121504
88.4192096048024	5607243.71668702
88.6693346673337	5539360.74168335
88.9194597298649	5472419.94886539
89.1695847923962	5406385.74197407
89.4197098549275	5341224.36673471
89.6698349174587	5276903.78371513
89.91995997999	5213393.55192398
90.1700850425213	5150664.72207769
90.4202101050525	5088689.73858697
90.6703351675838	5027442.34942059
90.9204602301151	4966897.52309784
91.1705852926463	4907031.37214249
91.4207103551776	4847821.08240291
91.6708354177089	4789244.84770589
91.9209604802401	4731281.8093674
92.1710855427714	4673912.00013234
92.4212106053027	4617116.29215859
92.6713356678339	4560876.34869936
92.9214607303652	4505174.57917149
93.1715857928965	4449994.09732795
93.4217108554277	4395318.68227961
93.671835917959	4341132.74213539
93.9219609804903	4287421.28005157
94.1720860430215	4234169.86249997
94.4222111055528	4181364.5895823
94.672336168084	4128992.06723325
94.9224612306153	4077039.3811687
95.1725862931466	4025494.07244838
95.4227113556778	3974344.11453305
95.6728364182091	3923577.89172685
95.9229614807404	3873184.17890452
96.1730865432716	3823152.12243163
96.4232116058029	3773471.22219323
96.6733366683342	3724131.31465364
96.9234617308654	3675122.55687588
97.1735867933967	3626435.41143504
97.423711855928	3578060.63216531
97.6738369184592	3529989.25068451
97.9239619809905	3482212.56364475
98.1740870435218	3434722.12066162
98.424212106053	3387509.71287762
98.6743371685843	3340567.36211919
98.9244622311156	3293887.31060942
99.1745872936468	3247462.01120135
99.4247123561781	3201284.11809939
99.6748374187094	3155346.47803838
99.9249624812406	3109642.12189239
100.175087543772	3064164.2566869
100.425212606303	3018906.25799003
100.675337668834	2973861.66266004
100.925462731366	2929024.16192794
101.175587793897	2884387.59479539
101.425712856428	2839945.94172933
101.675837918959	2795693.31863614
101.925962981491	2751623.97109899
102.176088044022	2707732.26886344
102.426213106553	2664012.70055683
102.676338169085	2620459.8686283
102.926463231616	2577068.48449687
103.176588294147	2533833.36389586
103.426713356678	2490749.42240257
103.67683841921	2447811.67114282
103.926963481741	2405015.2126606
104.177088544272	2362355.23694358
104.427213606803	2319827.01759582
104.677338669335	2277425.90814938
104.927463731866	2235147.33850724
105.177588794397	2192986.81150997
105.427713856928	2150939.89961944
105.67783891946	2109002.24171283
105.927963981991	2067169.5399808
106.178089044522	2025437.5569239
106.428214107054	1983802.11244147
106.678339169585	1942259.08100796
106.928464232116	1900804.38893129
107.178589294647	1859434.01168855
107.428714357179	1818143.97133447
107.67883941971	1776930.33397804
107.928964482241	1735789.2073233
108.179089544772	1694716.73827007
108.429214607304	1653709.11057076
108.679339669835	1612762.54253963
108.929464732366	1571873.28481083
109.179589794897	1531037.61814169
109.429714857429	1490251.85125815
109.67983991996	1449512.31873885
109.929964982491	1408815.37893489
110.180090045023	1368157.41192225
110.430215107554	1327534.81748382
110.680340170085	1286944.01311823
110.930465232616	1246381.43207273
111.180590295148	1205843.52139723
111.430715357679	1165326.74001697
111.68084042021	1124827.55682109
111.930965482741	1084342.44876449
112.181090545273	1043867.89898052
112.431215607804	1003400.3949018
112.681340670335	962936.426386739
112.931465732866	922472.483849326
113.181590795398	882005.056389499
113.431715857929	841530.629921772
113.68184092046	801045.685299534
113.931965982991	760546.696432526
114.182091045523	720030.128394979
114.432216108054	679492.435521843
114.682341170585	638930.059490535
114.932466233117	598339.427385589
115.182591295648	557716.949743545
115.432716358179	517059.018575361
115.68284142071	476362.005363585
115.932966483242	435622.259031462
116.183091545773	394836.10388105
116.433216608304	353999.837497379
116.683341670835	313109.728615567
116.933466733367	272162.014947748
117.183591795898	231152.900966485
117.433716858429	190078.555641351
117.68384192096	148935.110125095
117.933966983492	107718.655385769
118.184092046023	66425.2397810339
118.434217108554	25050.8665706522
118.684342171086	-16408.5086369314
118.934467233617	-57956.9805082524
119.184592296148	-99598.6966832202
119.434717358679	-141337.860553
119.684842421211	-183178.734122309
119.934967483742	-225125.640961329
120.185092546273	-267182.969252717
120.435217608804	-309355.174939456
120.685342671336	-351646.784979575
120.935467733867	-394062.400714164
121.185592796398	-436606.701355391
121.435717858929	-479284.447601636
121.685842921461	-522100.485387266
121.935967983992	-565059.749775015
122.186093046523	-608167.26899936
122.436218109055	-651428.168669875
122.686343171586	-694847.67614398
122.936468234117	-738431.125079183
123.186593296648	-782183.960175463
123.43671835918	-826111.74211917
123.686843421711	-870220.152740541
123.936968484242	-914515.000397644
124.187093546773	-959002.225600557
124.437218609305	-1003687.90689033
124.687343671836	-1048578.26698838
124.937468734367	-1093679.67923303
125.187593796898	-1138998.67432094
125.43771885943	-1184541.94737258
125.687843921961	-1230316.36534218
125.937968984492	-1276328.97479394
126.188094047024	-1322587.01006812
126.438219109555	-1369097.90186201
126.688344172086	-1415869.28625306
126.938469234617	-1462909.01419302
127.188594297149	-1510225.16150451
127.43871935968	-1557826.03941369
127.688844422211	-1605720.20565525
127.938969484742	-1653916.47618894
128.189094547274	-1702423.93756986
128.439219609805	-1751251.96001822
128.689344672336	-1800410.21123776
128.939469734867	-1849908.67103657
129.189594797399	-1899757.64680785
129.43971985993	-1949967.78993373
129.689844922461	-2000550.11318
129.939969984993	-2051516.00915603
130.190095047524	-2102877.26992029
130.440220110055	-2154646.10781916
130.690345172586	-2206835.17765476
130.940470235118	-2259457.60028589
131.190595297649	-2312526.98777612
131.44072036018	-2366057.47021373
131.690845422711	-2420063.7243397
131.940970485243	-2474561.00413349
132.191095547774	-2529565.1735207
132.441220610305	-2585092.74138295
132.691345672836	-2641160.8990686
132.941470735368	-2697787.56062286
133.191595797899	-2754991.40597885
133.44172086043	-2812791.927376
133.691845922961	-2871209.47930112
133.941970985493	-2930265.33227888
134.192096048024	-2989981.73087473
134.442221110555	-3050381.95631375
134.692346173087	-3111490.39416441
134.942471235618	-3173332.6075885
135.192596298149	-3235935.4167167
135.44272136068	-3299326.98477655
135.692846423212	-3363536.91167507
135.942971485743	-3428596.33582549
136.193096548274	-3494538.04510643
136.443221610805	-3561396.59795565
136.693346673337	-3629208.45573132
136.943471735868	-3698012.12762395
137.193596798399	-3767848.32957625
137.44372186093	-3838760.15886907
137.693846923462	-3910793.28626547
137.943971985993	-3983996.16787687
138.194097048524	-4058420.27923275
138.444222111056	-4134120.37440777
138.694347173587	-4211154.77349679
138.944472236118	-4289585.68224476
139.194597298649	-4369479.54824724
139.444722361181	-4450907.45886228
139.694847423712	-4533945.58683753
139.944972486243	-4618675.69068898
140.195097548774	-4705185.67810953
140.445222611306	-4793570.24218294
140.695347673837	-4883931.58199498
140.945472736368	-4976380.22144558
141.195597798899	-5071035.94277312
141.445722861431	-5168028.85463558
141.695847923962	-5267500.61871598
141.945972986493	-5369605.86395475
142.196098049025	-5474513.82394051
142.446223111556	-5582410.2410985
142.696348174087	-5693499.59160787
142.946473236618	-5808007.69814235
143.19659829915	-5926184.8144978
143.446723361681	-6048309.28822688
143.696848424212	-6174691.93633198
143.946973486743	-6305681.30737724
144.197098549275	-6441670.05463828
144.447223611806	-6583102.71425157
144.697348674337	-6730485.27726834
144.947473736868	-6884397.07620888
145.1975987994	-7045505.69196816
145.447723861931	-7214585.85157531
145.697848924462	-7392543.67181443
145.947973986994	-7580448.17281779
146.198099049525	-7779572.84555314
146.448224112056	-7991451.38616034
146.698349174587	-8217953.81765999
146.948474237119	-8461392.65953483
147.19859929965	-8724674.60766203
147.448724362181	-9011523.34834103
147.698849424712	-9326817.72095334
147.948974487244	-9677125.25084724
148.199099549775	-10071584.4097573
148.449224612306	-10523450.8390499
148.699349674837	-11053015.187949
148.949474737369	-11693674.1850788
149.1995997999	-12506403.1050153
149.449724862431	-13622140.2377467
149.699849924962	-15420376.9688893
149.949974987494	-20715039.5131008
150.200100050025	-16637435.9943553
150.450225112556	-14256574.4377611
150.700350175088	-12964164.8292692
150.950475237619	-12074122.2232646
151.20060030015	-11395689.7516482
151.450725362681	-10848081.5789388
151.700850425213	-10389434.5766391
151.950975487744	-9995231.36482299
152.201100550275	-9649870.39466222
152.451225612806	-9342806.6384333
152.701350675338	-9066578.007373
152.951475737869	-8815709.60645484
153.2016008004	-8586065.32195091
153.451725862931	-8374444.04422171
153.701850925463	-8178317.49898812
153.951975987994	-7995653.97751922
154.202101050525	-7824796.25944949
154.452226113057	-7664374.88788959
154.702351175588	-7513245.18134607
154.952476238119	-7370440.58923824
155.20260130065	-7235137.55225986
155.452726363182	-7106628.62187563
155.702851425713	-6984301.61371883
155.952976488244	-6867623.23916097
156.203101550775	-6756126.10807436
156.453226613307	-6649398.30246201
156.703351675838	-6547074.93388262
156.953476738369	-6448831.24828546
157.2036018009	-6354376.94991384
157.453726863432	-6263451.49444774
157.703851925963	-6175820.15932164
157.953976988494	-6091270.74213898
158.204102051026	-6009610.77043714
158.454227113557	-5930665.1306139
158.704352176088	-5854274.04265267
158.954477238619	-5780291.3218404
159.204602301151	-5708582.88001807
159.454727363682	-5639025.42781578
159.704852426213	-5571505.34637254
159.954977488744	-5505917.70265483
160.205102551276	-5442165.38698609
160.455227613807	-5380158.3550258
160.705352676338	-5319812.95937754
160.955477738869	-5261051.35840191
161.205602801401	-5203800.99177452
161.455727863932	-5147994.11394579
161.705852926463	-5093567.37799687
161.955977988995	-5040461.46349723
162.206103051526	-4988620.74289622
162.456228114057	-4937992.98175786
162.706353176588	-4888529.06880069
162.95647823912	-4840182.772256
163.206603301651	-4792910.51952432
163.456728364182	-4746671.19750698
163.706853426713	-4701425.97132761
163.956978489245	-4657138.11944792
164.207103551776	-4613772.8834303
164.457228614307	-4571297.33081307
164.707353676838	-4529680.22974873
164.95747873937	-4488891.93421488
165.207603801901	-4448904.27874541
165.457728864432	-4409690.48175009
165.707853926963	-4371225.0565953
165.957978989495	-4333483.72971003
166.208104052026	-4296443.36506158
166.458229114557	-4260081.89441551
166.708354177089	-4224378.2528564
166.95847923962	-4189312.31910022
167.208604302151	-4154864.86017736
167.458729364682	-4121017.4801079
167.708854427214	-4087752.57222823
167.958979489745	-4055053.27486177
168.209104552276	-4022903.43005628
168.459229614807	-3991287.54513655
168.709354677339	-3960190.75684528
168.95947973987	-3929598.79786572
169.209604802401	-3899497.96553884
169.459729864932	-3869875.09260467
169.709854927464	-3840717.51981262
169.959979989995	-3812013.07025936
170.210105052526	-3783750.02532527
170.460230115058	-3755917.10209124
170.710355177589	-3728503.43212814
170.96048024012	-3701498.54155987
171.210605302651	-3674892.33230942
171.460730365183	-3648675.06444473
171.710855427714	-3622837.33954782
171.960980490245	-3597370.08503687
172.211105552776	-3572264.5393765
172.461230615308	-3547512.23811655
172.711355677839	-3523105.00070435
172.96148074037	-3499034.91801948
173.211605802901	-3475294.34058431
173.461730865433	-3451875.86740656
173.711855927964	-3428772.33541391
173.961980990495	-3405976.8094432
174.212106053027	-3383482.57274979
174.462231115558	-3361283.11800486
174.712356178089	-3339372.13875101
174.96248124062	-3317743.52128838
175.212606303152	-3296391.33696546
175.462731365683	-3275309.83485084
175.712856428214	-3254493.43476325
175.962981490745	-3233936.72063937
176.213106553277	-3213634.43421975
176.463231615808	-3193581.46903482
