gas_MUFTE,,diss_MUFTE,,gas_GPRS,,diss_GPRS,,gas_GEM,,diss_GEM,,gas_SLB,,diss_SLB,,gas_THOUGH2,,diss_THOUGH2,
25.119808848884727,10774068492.7994,0.00030169052284456654,35985645.56492233,0.00030169052284456654,35985645.56492233,0.05890507458543848,17992822.782461166,0.00015084526142228327,18013941.119060516,-0.05875422932401797,63355.00979804993,0,42236.67319869995,0.17626268797205125,-21118.336599349976,0.05890507458543848,17992822.782461166,0.00015084526142228327,18013941.119060516
50.144283492550514,10189977539.140574,25.273218479751286,1051291914.2414532,25.175847863503137,10450556694.437279,25.687213299725013,1374634765.9107819,24.99641742504122,10073214256.083965,26.040945437760488,1518281691.458086,25.119808848884727,10774068492.7994,25.860459082468612,1015137321.983736,25.17992068556154,10935792714.475563,25.330765946983924,907497160.3379536
0.00015084526142228327,18013941.119060516,50.13078284165321,1581509991.2358894,50.08371912008942,9974338204.126823,50.01523537140366,1815184385.7053013,50.141266587322065,9830543450.223326,50.01478283561939,1761269272.367712,50.143529266243405,10100119016.91126,50.01387776405086,1653439045.6925392,50.14443433781194,10207949243.586435,50.131084532176054,1617453400.127615
