vtkOriginalCellIds,attribute,perm_0,perm_1,perm_2,poro,vol
9,1,8.61291e-14,8.61291e-14,8.61291e-14,0.175615,159398
10,1,8.61291e-14,8.61291e-14,8.61291e-14,0.175615,159433
11,1,8.61291e-14,8.61291e-14,8.61291e-14,0.175615,159424
12,1,1.67838e-13,1.67838e-13,1.67838e-13,0.192746,159471
13,1,2.49547e-13,2.49547e-13,2.49547e-13,0.209878,159452
14,1,2.49547e-13,2.49547e-13,2.49547e-13,0.209878,159538
15,1,2.78927e-13,2.78927e-13,2.78927e-13,0.214304,159552
16,1,3.08306e-13,3.08306e-13,3.08306e-13,0.218729,159540
17,1,3.08306e-13,3.08306e-13,3.08306e-13,0.218729,159563
18,1,8.66405e-14,8.66405e-14,8.66405e-14,0.175822,156065
19,1,8.66405e-14,8.66405e-14,8.66405e-14,0.175822,156024
20,1,8.66405e-14,8.66405e-14,8.66405e-14,0.175822,156072
21,1,1.68964e-13,1.68964e-13,1.68964e-13,0.193001,156084
22,1,2.51288e-13,2.51288e-13,2.51288e-13,0.210179,156088
23,1,2.65996e-13,2.65996e-13,2.65996e-13,0.212369,156113
24,1,2.95394e-13,2.95394e-13,2.95394e-13,0.216772,156085
25,1,3.10083e-13,3.10083e-13,3.10083e-13,0.218984,156092
26,1,3.10083e-13,3.10083e-13,3.10083e-13,0.218984,156095
27,1,8.71518e-14,8.71518e-14,8.71518e-14,0.176029,152355
28,1,8.71518e-14,8.71518e-14,8.71518e-14,0.176029,152332
29,1,1.28621e-13,1.28621e-13,1.28621e-13,0.184642,152344
30,1,2.1156e-13,2.1156e-13,2.1156e-13,0.201868,152289
31,1,2.53029e-13,2.53029e-13,2.53029e-13,0.210481,152298
32,1,2.82445e-13,2.82445e-13,2.82445e-13,0.214861,152291
33,1,3.11861e-13,3.11861e-13,3.11861e-13,0.21924,152279
34,1,3.11861e-13,3.11861e-13,3.11861e-13,0.21924,152228
35,1,3.11861e-13,3.11861e-13,3.11861e-13,0.21924,152213
36,1,8.71518e-14,8.71518e-14,8.71518e-14,0.176029,149470
37,1,8.71518e-14,8.71518e-14,8.71518e-14,0.176029,149535
38,1,1.7009e-13,1.7009e-13,1.7009e-13,0.193255,149505
39,1,2.53029e-13,2.53029e-13,2.53029e-13,0.210481,149479
40,1,2.53029e-13,2.53029e-13,2.53029e-13,0.210481,149537
41,1,2.82445e-13,2.82445e-13,2.82445e-13,0.214861,149511
42,1,3.11861e-13,3.11861e-13,3.11861e-13,0.21924,149546
43,1,3.11861e-13,3.11861e-13,3.11861e-13,0.21924,149500
44,1,3.11861e-13,3.11861e-13,3.11861e-13,0.21924,149528
45,1,8.87053e-14,8.87053e-14,8.87053e-14,0.176606,149818
46,1,8.87053e-14,8.87053e-14,8.87053e-14,0.176606,149844
47,1,1.72392e-13,1.72392e-13,1.72392e-13,0.193795,149742
48,1,2.5608e-13,2.5608e-13,2.5608e-13,0.210983,149704
49,1,2.5608e-13,2.5608e-13,2.5608e-13,0.210983,149702
50,1,2.84956e-13,2.84956e-13,2.84956e-13,0.215255,149660
51,1,3.13832e-13,3.13832e-13,3.13832e-13,0.219527,149615
52,1,3.13832e-13,3.13832e-13,3.13832e-13,0.219527,149569
53,1,3.13832e-13,3.13832e-13,3.13832e-13,0.219527,149523
54,1,9.02589e-14,9.02589e-14,9.02589e-14,0.177183,151566
55,1,9.02589e-14,9.02589e-14,9.02589e-14,0.177183,151497
56,1,1.74694e-13,1.74694e-13,1.74694e-13,0.194334,151421
57,1,2.5913e-13,2.5913e-13,2.5913e-13,0.211485,151434
58,1,2.5913e-13,2.5913e-13,2.5913e-13,0.211485,151333
59,1,2.87466e-13,2.87466e-13,2.87466e-13,0.215649,151306
60,1,3.15803e-13,3.15803e-13,3.15803e-13,0.219813,151283
61,1,3.15803e-13,3.15803e-13,3.15803e-13,0.219813,151199
62,1,3.15803e-13,3.15803e-13,3.15803e-13,0.219813,151169
63,1,9.08956e-14,9.08956e-14,9.08956e-14,0.177426,153391
64,1,9.08956e-14,9.08956e-14,9.08956e-14,0.177426,153302
65,1,1.54222e-13,1.54222e-13,1.54222e-13,0.190289,153240
66,1,2.39183e-13,2.39183e-13,2.39183e-13,0.207468,153312
67,1,2.60817e-13,2.60817e-13,2.60817e-13,0.211783,153155
68,1,2.82069e-13,2.82069e-13,2.82069e-13,0.214906,153149
69,1,3.03322e-13,3.03322e-13,3.03322e-13,0.218029,153143
70,1,3.10304e-13,3.10304e-13,3.10304e-13,0.219035,153100
71,1,3.17286e-13,3.17286e-13,3.17286e-13,0.220041,153046
72,1,9.21689e-14,9.21689e-14,9.21689e-14,0.177911,155019
73,1,9.21689e-14,9.21689e-14,9.21689e-14,0.177911,154960
74,1,1.13278e-13,1.13278e-13,1.13278e-13,0.182199,154879
75,1,1.99288e-13,1.99288e-13,1.99288e-13,0.199433,154900
76,1,2.6419e-13,2.6419e-13,2.6419e-13,0.212379,154816
77,1,2.71274e-13,2.71274e-13,2.71274e-13,0.21342,154793
78,1,2.85341e-13,2.85341e-13,2.85341e-13,0.215467,154691
79,1,3.06288e-13,3.06288e-13,3.06288e-13,0.218485,154708
80,1,3.20252e-13,3.20252e-13,3.20252e-13,0.220498,154595
81,1,9.28056e-14,9.28056e-14,9.28056e-14,0.178154,156627
82,1,9.28056e-14,9.28056e-14,9.28056e-14,0.178154,156574
83,1,9.28056e-14,9.28056e-14,9.28056e-14,0.178154,156558
84,1,1.79341e-13,1.79341e-13,1.79341e-13,0.195415,156499
85,1,2.65877e-13,2.65877e-13,2.65877e-13,0.212677,156540
86,1,2.65877e-13,2.65877e-13,2.65877e-13,0.212677,156497
87,1,2.86824e-13,2.86824e-13,2.86824e-13,0.215695,156395
88,1,3.14753e-13,3.14753e-13,3.14753e-13,0.21972,156406
89,1,3.21735e-13,3.21735e-13,3.21735e-13,0.220726,156350
90,1,9.20906e-14,9.20906e-14,9.20906e-14,0.177744,158024
91,1,9.20906e-14,9.20906e-14,9.20906e-14,0.177744,157998
92,1,1.35017e-13,1.35017e-13,1.35017e-13,0.186394,157984
93,1,2.21211e-13,2.21211e-13,2.21211e-13,0.203675,157887
94,1,2.64478e-13,2.64478e-13,2.64478e-13,0.212306,157844
95,1,2.78673e-13,2.78673e-13,2.78673e-13,0.214393,157852
96,1,3.06832e-13,3.06832e-13,3.06832e-13,0.218493,157795
97,1,3.20797e-13,3.20797e-13,3.20797e-13,0.220505,157815
98,1,3.20797e-13,3.20797e-13,3.20797e-13,0.220505,157718
99,1,9.13755e-14,9.13755e-14,9.13755e-14,0.177334,158989
100,1,9.13755e-14,9.13755e-14,9.13755e-14,0.177334,158956
101,1,1.77228e-13,1.77228e-13,1.77228e-13,0.194634,159018
102,1,2.6308e-13,2.6308e-13,2.6308e-13,0.211934,158995
103,1,2.6308e-13,2.6308e-13,2.6308e-13,0.211934,158958
104,1,2.91469e-13,2.91469e-13,2.91469e-13,0.216109,158979
105,1,3.19859e-13,3.19859e-13,3.19859e-13,0.220284,158956
106,1,3.19859e-13,3.19859e-13,3.19859e-13,0.220284,158979
107,1,3.19859e-13,3.19859e-13,3.19859e-13,0.220284,158910
108,1,9.40783e-14,9.40783e-14,9.40783e-14,0.178218,160380
109,1,9.40783e-14,9.40783e-14,9.40783e-14,0.178218,160331
110,1,1.37004e-13,1.37004e-13,1.37004e-13,0.186867,160318
111,1,1.79931e-13,1.79931e-13,1.79931e-13,0.195518,160281
112,1,2.24642e-13,2.24642e-13,2.24642e-13,0.204218,160205
113,1,2.83549e-13,2.83549e-13,2.83549e-13,0.215007,160179
114,1,2.97744e-13,2.97744e-13,2.97744e-13,0.217094,160144
115,1,3.11372e-13,3.11372e-13,3.11372e-13,0.219042,160111
116,1,3.25e-13,3.25e-13,3.25e-13,0.22099,159986
117,1,9.67812e-14,9.67812e-14,9.67812e-14,0.179101,161476
118,1,9.67812e-14,9.67812e-14,9.67812e-14,0.179101,161445
119,1,9.67812e-14,9.67812e-14,9.67812e-14,0.179101,161425
120,1,9.67812e-14,9.67812e-14,9.67812e-14,0.179101,161351
121,1,1.86205e-13,1.86205e-13,1.86205e-13,0.196503,161307
122,1,2.75628e-13,2.75628e-13,2.75628e-13,0.213905,161247
123,1,2.75628e-13,2.75628e-13,2.75628e-13,0.213905,161272
124,1,3.02884e-13,3.02884e-13,3.02884e-13,0.2178,161190
125,1,3.30141e-13,3.30141e-13,3.30141e-13,0.221695,161147
126,1,9.67812e-14,9.67812e-14,9.67812e-14,0.179101,160898
127,1,9.67812e-14,9.67812e-14,9.67812e-14,0.179101,160850
128,1,9.67812e-14,9.67812e-14,9.67812e-14,0.179101,160867
129,1,1.19137e-13,1.19137e-13,1.19137e-13,0.183451,160842
130,1,2.0856e-13,2.0856e-13,2.0856e-13,0.200853,160899
131,1,2.75628e-13,2.75628e-13,2.75628e-13,0.213905,160833
132,1,2.75628e-13,2.75628e-13,2.75628e-13,0.213905,160842
133,1,3.02884e-13,3.02884e-13,3.02884e-13,0.2178,160839
134,1,3.30141e-13,3.30141e-13,3.30141e-13,0.221695,160829
135,1,9.41633e-14,9.41633e-14,9.41633e-14,0.178175,157921
136,1,9.41633e-14,9.41633e-14,9.41633e-14,0.178175,157901
137,1,1.37001e-13,1.37001e-13,1.37001e-13,0.186831,157922
138,1,2.02195e-13,2.02195e-13,2.02195e-13,0.199837,157886
139,1,2.46907e-13,2.46907e-13,2.46907e-13,0.208538,157865
140,1,2.83594e-13,2.83594e-13,2.83594e-13,0.214985,157910
141,1,2.97926e-13,2.97926e-13,2.97926e-13,0.217082,157857
142,1,3.11554e-13,3.11554e-13,3.11554e-13,0.219029,157881
143,1,3.25182e-13,3.25182e-13,3.25182e-13,0.220976,157857
144,1,9.15454e-14,9.15454e-14,9.15454e-14,0.177248,155003
145,1,9.15454e-14,9.15454e-14,9.15454e-14,0.177248,154953
146,1,1.77221e-13,1.77221e-13,1.77221e-13,0.19456,154973
147,1,2.62897e-13,2.62897e-13,2.62897e-13,0.211872,154981
148,1,2.62897e-13,2.62897e-13,2.62897e-13,0.211872,154923
149,1,2.9156e-13,2.9156e-13,2.9156e-13,0.216065,154987
150,1,3.20223e-13,3.20223e-13,3.20223e-13,0.220258,154954
151,1,3.20223e-13,3.20223e-13,3.20223e-13,0.220258,154977
152,1,3.20223e-13,3.20223e-13,3.20223e-13,0.220258,154932
153,1,9.40859e-14,9.40859e-14,9.40859e-14,0.178115,152060
154,1,9.40859e-14,9.40859e-14,9.40859e-14,0.178115,152032
155,1,1.36924e-13,1.36924e-13,1.36924e-13,0.186771,152016
156,1,2.24212e-13,2.24212e-13,2.24212e-13,0.204086,152035
157,1,2.68663e-13,2.68663e-13,2.68663e-13,0.212745,151998
158,1,2.82994e-13,2.82994e-13,2.82994e-13,0.214841,151989
159,1,2.97325e-13,2.97325e-13,2.97325e-13,0.216938,151984
160,1,3.10812e-13,3.10812e-13,3.10812e-13,0.218886,152009
161,1,3.24299e-13,3.24299e-13,3.24299e-13,0.220833,151940
162,1,9.66264e-14,9.66264e-14,9.66264e-14,0.178982,148954
163,1,9.66264e-14,9.66264e-14,9.66264e-14,0.178982,149029
164,1,9.66264e-14,9.66264e-14,9.66264e-14,0.178982,149012
165,1,1.85527e-13,1.85527e-13,1.85527e-13,0.1963,148981
166,1,2.74428e-13,2.74428e-13,2.74428e-13,0.213618,149003
167,1,2.74428e-13,2.74428e-13,2.74428e-13,0.213618,149049
168,1,2.74428e-13,2.74428e-13,2.74428e-13,0.213618,148992
169,1,3.01402e-13,3.01402e-13,3.01402e-13,0.217513,149021
170,1,3.28375e-13,3.28375e-13,3.28375e-13,0.221409,149046
171,1,9.66264e-14,9.66264e-14,9.66264e-14,0.178982,147502
172,1,9.66264e-14,9.66264e-14,9.66264e-14,0.178982,147630
173,1,9.66264e-14,9.66264e-14,9.66264e-14,0.178982,147582
174,1,1.85527e-13,1.85527e-13,1.85527e-13,0.1963,147641
175,1,2.74428e-13,2.74428e-13,2.74428e-13,0.213618,147648
176,1,2.74428e-13,2.74428e-13,2.74428e-13,0.213618,147731
177,1,2.74428e-13,2.74428e-13,2.74428e-13,0.213618,147728
178,1,3.01402e-13,3.01402e-13,3.01402e-13,0.217513,147732
179,1,3.28375e-13,3.28375e-13,3.28375e-13,0.221409,147854
180,1,9.66264e-14,9.66264e-14,9.66264e-14,0.178982,147656
181,1,9.66264e-14,9.66264e-14,9.66264e-14,0.178982,147655
182,1,9.66264e-14,9.66264e-14,9.66264e-14,0.178982,147520
183,1,1.85527e-13,1.85527e-13,1.85527e-13,0.1963,147559
184,1,2.74428e-13,2.74428e-13,2.74428e-13,0.213618,147486
185,1,2.74428e-13,2.74428e-13,2.74428e-13,0.213618,147453
186,1,2.74428e-13,2.74428e-13,2.74428e-13,0.213618,147432
187,1,3.01402e-13,3.01402e-13,3.01402e-13,0.217513,147317
188,1,3.28375e-13,3.28375e-13,3.28375e-13,0.221409,147310
189,1,9.56328e-14,9.56328e-14,9.56328e-14,0.178567,146832
190,1,9.56328e-14,9.56328e-14,9.56328e-14,0.178567,146858
191,1,9.56328e-14,9.56328e-14,9.56328e-14,0.178567,146832
192,1,1.83175e-13,1.83175e-13,1.83175e-13,0.195749,146899
193,1,2.70718e-13,2.70718e-13,2.70718e-13,0.21293,146920
194,1,2.70718e-13,2.70718e-13,2.70718e-13,0.21293,146945
195,1,2.84186e-13,2.84186e-13,2.84186e-13,0.214916,147004
196,1,3.11141e-13,3.11141e-13,3.11141e-13,0.218849,146972
197,1,3.24628e-13,3.24628e-13,3.24628e-13,0.220797,147028
198,1,9.46392e-14,9.46392e-14,9.46392e-14,0.178153,147068
199,1,9.46392e-14,9.46392e-14,9.46392e-14,0.178153,147020
200,1,9.46392e-14,9.46392e-14,9.46392e-14,0.178153,146926
201,1,1.80823e-13,1.80823e-13,1.80823e-13,0.195197,146900
202,1,2.67007e-13,2.67007e-13,2.67007e-13,0.212242,146754
203,1,2.67007e-13,2.67007e-13,2.67007e-13,0.212242,146777
204,1,2.93944e-13,2.93944e-13,2.93944e-13,0.216214,146673
205,1,3.2088e-13,3.2088e-13,3.2088e-13,0.220185,146588
206,1,3.2088e-13,3.2088e-13,3.2088e-13,0.220185,146540
207,1,9.46392e-14,9.46392e-14,9.46392e-14,0.178153,146651
208,1,9.46392e-14,9.46392e-14,9.46392e-14,0.178153,146581
209,1,9.46392e-14,9.46392e-14,9.46392e-14,0.178153,146447
210,1,1.80823e-13,1.80823e-13,1.80823e-13,0.195197,146450
211,1,2.67007e-13,2.67007e-13,2.67007e-13,0.212242,146336
212,1,2.67007e-13,2.67007e-13,2.67007e-13,0.212242,146276
213,1,2.93944e-13,2.93944e-13,2.93944e-13,0.216214,146144
214,1,3.2088e-13,3.2088e-13,3.2088e-13,0.220185,146068
215,1,3.2088e-13,3.2088e-13,3.2088e-13,0.220185,146004
216,1,9.46392e-14,9.46392e-14,9.46392e-14,0.178153,141394
217,1,9.46392e-14,9.46392e-14,9.46392e-14,0.178153,141551
218,1,9.46392e-14,9.46392e-14,9.46392e-14,0.178153,141640
219,1,1.80823e-13,1.80823e-13,1.80823e-13,0.195197,141840
220,1,2.67007e-13,2.67007e-13,2.67007e-13,0.212242,142021
221,1,2.67007e-13,2.67007e-13,2.67007e-13,0.212242,142100
222,1,2.93944e-13,2.93944e-13,2.93944e-13,0.216214,142248
223,1,3.2088e-13,3.2088e-13,3.2088e-13,0.220185,142413
224,1,3.2088e-13,3.2088e-13,3.2088e-13,0.220185,142550
225,1,9.46392e-14,9.46392e-14,9.46392e-14,0.178153,133013
226,1,9.46392e-14,9.46392e-14,9.46392e-14,0.178153,132924
227,1,9.46392e-14,9.46392e-14,9.46392e-14,0.178153,132910
228,1,1.80823e-13,1.80823e-13,1.80823e-13,0.195197,132836
229,1,2.67007e-13,2.67007e-13,2.67007e-13,0.212242,132847
230,1,2.67007e-13,2.67007e-13,2.67007e-13,0.212242,132720
231,1,2.93944e-13,2.93944e-13,2.93944e-13,0.216214,132727
232,1,3.2088e-13,3.2088e-13,3.2088e-13,0.220185,132634
233,1,3.2088e-13,3.2088e-13,3.2088e-13,0.220185,132618
234,1,9.37253e-14,9.37253e-14,9.37253e-14,0.177921,123920
235,1,1.34899e-13,1.34899e-13,1.34899e-13,0.186212,123867
236,1,1.76074e-13,1.76074e-13,1.76074e-13,0.194502,123868
237,1,2.19166e-13,2.19166e-13,2.19166e-13,0.203025,123800
238,1,2.62258e-13,2.62258e-13,2.62258e-13,0.211547,123853
239,1,2.75376e-13,2.75376e-13,2.75376e-13,0.213514,123788
240,1,3.01963e-13,3.01963e-13,3.01963e-13,0.217466,123834
241,1,3.15431e-13,3.15431e-13,3.15431e-13,0.219452,123763
242,1,3.15431e-13,3.15431e-13,3.15431e-13,0.219452,123868
243,1,9.28115e-14,9.28115e-14,9.28115e-14,0.177688,115414
244,1,1.7516e-13,1.7516e-13,1.7516e-13,0.19427,115361
245,1,2.57508e-13,2.57508e-13,2.57508e-13,0.210852,115299
246,1,2.57508e-13,2.57508e-13,2.57508e-13,0.210852,115247
247,1,2.57508e-13,2.57508e-13,2.57508e-13,0.210852,115217
248,1,2.83745e-13,2.83745e-13,2.83745e-13,0.214785,115131
249,1,3.09982e-13,3.09982e-13,3.09982e-13,0.218719,115071
250,1,3.09982e-13,3.09982e-13,3.09982e-13,0.218719,115043
251,1,3.09982e-13,3.09982e-13,3.09982e-13,0.218719,114994
252,1,1.13399e-13,1.13399e-13,1.13399e-13,0.181834,106108
253,1,1.95747e-13,1.95747e-13,1.95747e-13,0.198415,106371
254,1,2.57508e-13,2.57508e-13,2.57508e-13,0.210852,106619
255,1,2.57508e-13,2.57508e-13,2.57508e-13,0.210852,106813
256,1,2.57508e-13,2.57508e-13,2.57508e-13,0.210852,107101
257,1,2.83745e-13,2.83745e-13,2.83745e-13,0.214785,107273
258,1,3.09982e-13,3.09982e-13,3.09982e-13,0.218719,107523
259,1,3.09982e-13,3.09982e-13,3.09982e-13,0.218719,107813
260,1,3.09982e-13,3.09982e-13,3.09982e-13,0.218719,107945
261,1,1.13399e-13,1.13399e-13,1.13399e-13,0.181834,105548
262,1,1.95747e-13,1.95747e-13,1.95747e-13,0.198415,105487
263,1,2.57508e-13,2.57508e-13,2.57508e-13,0.210852,105464
264,1,2.57508e-13,2.57508e-13,2.57508e-13,0.210852,105386
265,1,2.57508e-13,2.57508e-13,2.57508e-13,0.210852,105368
266,1,2.83745e-13,2.83745e-13,2.83745e-13,0.214785,105264
267,1,3.09982e-13,3.09982e-13,3.09982e-13,0.218719,105245
268,1,3.09982e-13,3.09982e-13,3.09982e-13,0.218719,105183
269,1,3.09982e-13,3.09982e-13,3.09982e-13,0.218719,105118
270,1,9.28115e-14,9.28115e-14,9.28115e-14,0.177688,110672
271,1,1.33986e-13,1.33986e-13,1.33986e-13,0.185979,110719
272,1,2.16334e-13,2.16334e-13,2.16334e-13,0.202561,110678
273,1,2.57508e-13,2.57508e-13,2.57508e-13,0.210852,110630
274,1,2.57508e-13,2.57508e-13,2.57508e-13,0.210852,110662
275,1,2.70626e-13,2.70626e-13,2.70626e-13,0.212819,110576
276,1,2.96864e-13,2.96864e-13,2.96864e-13,0.216752,110552
277,1,3.09982e-13,3.09982e-13,3.09982e-13,0.218719,110550
278,1,3.09982e-13,3.09982e-13,3.09982e-13,0.218719,110603
279,1,9.27113e-14,9.27113e-14,9.27113e-14,0.177607,116647
280,1,9.27113e-14,9.27113e-14,9.27113e-14,0.177607,116727
281,1,1.54008e-13,1.54008e-13,1.54008e-13,0.189963,116815
282,1,2.35426e-13,2.35426e-13,2.35426e-13,0.206383,116809
283,1,2.61945e-13,2.61945e-13,2.61945e-13,0.211417,116960
284,1,2.74739e-13,2.74739e-13,2.74739e-13,0.213355,116934
285,1,2.94254e-13,2.94254e-13,2.94254e-13,0.21629,117030
286,1,3.07373e-13,3.07373e-13,3.07373e-13,0.218257,117091
287,1,3.07373e-13,3.07373e-13,3.07373e-13,0.218257,117193
288,1,9.26111e-14,9.26111e-14,9.26111e-14,0.177526,121565
289,1,9.26111e-14,9.26111e-14,9.26111e-14,0.177526,121462
290,1,1.12733e-13,1.12733e-13,1.12733e-13,0.181591,121433
291,1,1.93222e-13,1.93222e-13,1.93222e-13,0.19785,121395
292,1,2.59985e-13,2.59985e-13,2.59985e-13,0.211013,121404
293,1,2.85572e-13,2.85572e-13,2.85572e-13,0.214888,121259
294,1,3.04763e-13,3.04763e-13,3.04763e-13,0.217795,121237
295,1,3.04763e-13,3.04763e-13,3.04763e-13,0.217795,121192
296,1,3.04763e-13,3.04763e-13,3.04763e-13,0.217795,121177
297,1,9.26111e-14,9.26111e-14,9.26111e-14,0.177526,128577
298,1,9.26111e-14,9.26111e-14,9.26111e-14,0.177526,128554
299,1,9.26111e-14,9.26111e-14,9.26111e-14,0.177526,128484
300,1,1.52977e-13,1.52977e-13,1.52977e-13,0.18972,128529
301,1,2.33466e-13,2.33466e-13,2.33466e-13,0.205979,128517
302,1,2.72779e-13,2.72779e-13,2.72779e-13,0.212951,128507
303,1,2.98366e-13,2.98366e-13,2.98366e-13,0.216826,128464
304,1,3.04763e-13,3.04763e-13,3.04763e-13,0.217795,128458
305,1,3.04763e-13,3.04763e-13,3.04763e-13,0.217795,128458
306,1,9.26111e-14,9.26111e-14,9.26111e-14,0.177526,125840
307,1,9.26111e-14,9.26111e-14,9.26111e-14,0.177526,125897
308,1,9.26111e-14,9.26111e-14,9.26111e-14,0.177526,125945
309,1,1.52977e-13,1.52977e-13,1.52977e-13,0.18972,126037
310,1,2.33466e-13,2.33466e-13,2.33466e-13,0.205979,126066
311,1,2.72779e-13,2.72779e-13,2.72779e-13,0.212951,126156
312,1,2.98366e-13,2.98366e-13,2.98366e-13,0.216826,126206
313,1,3.04763e-13,3.04763e-13,3.04763e-13,0.217795,126275
314,1,3.04763e-13,3.04763e-13,3.04763e-13,0.217795,126365
315,1,9.26111e-14,9.26111e-14,9.26111e-14,0.177526,119199
316,1,9.26111e-14,9.26111e-14,9.26111e-14,0.177526,119225
317,1,1.12733e-13,1.12733e-13,1.12733e-13,0.181591,119236
318,1,1.93222e-13,1.93222e-13,1.93222e-13,0.19785,119254
319,1,2.53588e-13,2.53588e-13,2.53588e-13,0.210044,119290
320,1,2.79176e-13,2.79176e-13,2.79176e-13,0.21392,119264
321,1,3.04763e-13,3.04763e-13,3.04763e-13,0.217795,119230
322,1,3.04763e-13,3.04763e-13,3.04763e-13,0.217795,119283
323,1,3.04763e-13,3.04763e-13,3.04763e-13,0.217795,119260
324,1,9.36585e-14,9.36585e-14,9.36585e-14,0.177987,112612
325,1,9.36585e-14,9.36585e-14,9.36585e-14,0.177987,112655
326,1,1.3396e-13,1.3396e-13,1.3396e-13,0.186102,112634
327,1,2.14562e-13,2.14562e-13,2.14562e-13,0.202329,112648
328,1,2.54863e-13,2.54863e-13,2.54863e-13,0.210444,112682
329,1,2.67656e-13,2.67656e-13,2.67656e-13,0.212381,112602
330,1,2.92793e-13,2.92793e-13,2.92793e-13,0.216171,112656
331,1,3.05136e-13,3.05136e-13,3.05136e-13,0.218024,112688
332,1,3.05136e-13,3.05136e-13,3.05136e-13,0.218024,112645
333,1,9.4706e-14,9.4706e-14,9.4706e-14,0.178449,106117
334,1,9.4706e-14,9.4706e-14,9.4706e-14,0.178449,106230
335,1,1.55243e-13,1.55243e-13,1.55243e-13,0.190597,106307
336,1,2.35958e-13,2.35958e-13,2.35958e-13,0.206794,106479
337,1,2.56137e-13,2.56137e-13,2.56137e-13,0.210843,106567
338,1,2.62309e-13,2.62309e-13,2.62309e-13,0.211769,106604
339,1,2.86995e-13,2.86995e-13,2.86995e-13,0.215474,106776
340,1,3.0551e-13,3.0551e-13,3.0551e-13,0.218252,106846
341,1,3.0551e-13,3.0551e-13,3.0551e-13,0.218252,106946
360,1,8.63848e-14,8.63848e-14,8.63848e-14,0.175718,161777
361,1,8.63848e-14,8.63848e-14,8.63848e-14,0.175718,161832
362,1,8.63848e-14,8.63848e-14,8.63848e-14,0.175718,161821
363,1,1.68401e-13,1.68401e-13,1.68401e-13,0.192874,161851
364,1,2.50417e-13,2.50417e-13,2.50417e-13,0.210029,161902
365,1,2.50417e-13,2.50417e-13,2.50417e-13,0.210029,161911
366,1,2.79806e-13,2.79806e-13,2.79806e-13,0.214443,161921
367,1,3.09195e-13,3.09195e-13,3.09195e-13,0.218857,161916
368,1,3.09195e-13,3.09195e-13,3.09195e-13,0.218857,161916
369,1,8.68961e-14,8.68961e-14,8.68961e-14,0.175926,158180
370,1,8.68961e-14,8.68961e-14,8.68961e-14,0.175926,158097
371,1,8.76029e-14,8.76029e-14,8.76029e-14,0.176191,158127
372,1,1.70234e-13,1.70234e-13,1.70234e-13,0.193393,158079
373,1,2.52159e-13,2.52159e-13,2.52159e-13,0.21033,158057
374,1,2.59513e-13,2.59513e-13,2.59513e-13,0.211425,158075
375,1,2.88919e-13,2.88919e-13,2.88919e-13,0.215816,158063
376,1,3.10972e-13,3.10972e-13,3.10972e-13,0.219112,158015
377,1,3.10972e-13,3.10972e-13,3.10972e-13,0.219112,157982
378,1,8.71518e-14,8.71518e-14,8.71518e-14,0.176029,154553
379,1,8.71518e-14,8.71518e-14,8.71518e-14,0.176029,154513
380,1,1.29328e-13,1.29328e-13,1.29328e-13,0.184908,154586
381,1,2.12266e-13,2.12266e-13,2.12266e-13,0.202134,154500
382,1,2.53029e-13,2.53029e-13,2.53029e-13,0.210481,154570
383,1,2.75091e-13,2.75091e-13,2.75091e-13,0.213766,154585
384,1,3.04507e-13,3.04507e-13,3.04507e-13,0.218145,154616
385,1,3.11861e-13,3.11861e-13,3.11861e-13,0.21924,154572
386,1,3.11861e-13,3.11861e-13,3.11861e-13,0.21924,154618
387,1,8.71518e-14,8.71518e-14,8.71518e-14,0.176029,151634
388,1,8.78585e-14,8.78585e-14,8.78585e-14,0.176295,151638
389,1,1.70797e-13,1.70797e-13,1.70797e-13,0.193521,151680
390,1,2.53029e-13,2.53029e-13,2.53029e-13,0.210481,151577
391,1,2.53029e-13,2.53029e-13,2.53029e-13,0.210481,151666
392,1,2.82445e-13,2.82445e-13,2.82445e-13,0.214861,151664
393,1,3.11861e-13,3.11861e-13,3.11861e-13,0.21924,151665
394,1,3.11861e-13,3.11861e-13,3.11861e-13,0.21924,151630
395,1,3.11861e-13,3.11861e-13,3.11861e-13,0.21924,151643
396,1,8.9342e-14,8.9342e-14,8.9342e-14,0.176849,151963
397,1,9.00488e-14,9.00488e-14,9.00488e-14,0.177114,151927
398,1,1.52627e-13,1.52627e-13,1.52627e-13,0.190015,151871
399,1,2.14498e-13,2.14498e-13,2.14498e-13,0.20265,151753
400,1,2.36132e-13,2.36132e-13,2.36132e-13,0.206966,151771
401,1,2.79558e-13,2.79558e-13,2.79558e-13,0.214512,151733
402,1,3.01351e-13,3.01351e-13,3.01351e-13,0.217743,151657
403,1,3.08333e-13,3.08333e-13,3.08333e-13,0.218749,151643
404,1,3.15315e-13,3.15315e-13,3.15315e-13,0.219755,151595
405,1,9.15323e-14,9.15323e-14,9.15323e-14,0.177669,153581
406,1,9.15323e-14,9.15323e-14,9.15323e-14,0.177669,153507
407,1,1.3375e-13,1.3375e-13,1.3375e-13,0.186244,153464
408,1,1.97602e-13,1.97602e-13,1.97602e-13,0.199135,153503
409,1,2.4087e-13,2.4087e-13,2.4087e-13,0.207766,153445
410,1,2.76672e-13,2.76672e-13,2.76672e-13,0.214163,153426
411,1,2.97822e-13,2.97822e-13,2.97822e-13,0.217251,153447
412,1,3.11787e-13,3.11787e-13,3.11787e-13,0.219263,153407
413,1,3.18769e-13,3.18769e-13,3.18769e-13,0.22027,153401
