Time,"elementCenter:0","elementCenter:1","elementCenter:2","temperature"
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,nan,nan,nan,nan
50000,0.10099,0.0009915,0.05,97.986
50000,0.10099,0.0009915,0.05,97.986
50000,0.10099,0.0009915,0.05,97.986
50000,0.10299,0.0010111,0.05,94.045
50000,0.10299,0.0010111,0.05,94.045
50000,0.10499,0.0010308,0.05,90.2
50000,0.10499,0.0010308,0.05,90.2
50000,0.10734,0.0010538,0.05,85.805
50000,0.10734,0.0010538,0.05,85.805
50000,0.11004,0.0010803,0.05,80.963
50000,0.11004,0.0010803,0.05,80.963
50000,0.11004,0.0010803,0.05,80.963
50000,0.11274,0.0011068,0.05,76.339
50000,0.11274,0.0011068,0.05,76.339
50000,0.11274,0.0011068,0.05,76.339
50000,0.11544,0.0011334,0.05,71.941
50000,0.11544,0.0011334,0.05,71.941
50000,0.11814,0.0011599,0.05,67.771
50000,0.11814,0.0011599,0.05,67.771
50000,0.11814,0.0011599,0.05,67.771
50000,0.12084,0.0011864,0.05,63.829
50000,0.12084,0.0011864,0.05,63.829
50000,0.12084,0.0011864,0.05,63.829
50000,0.12354,0.0012129,0.05,60.112
50000,0.12354,0.0012129,0.05,60.112
50000,0.12624,0.0012394,0.05,56.614
50000,0.12624,0.0012394,0.05,56.614
50000,0.12624,0.0012394,0.05,56.614
50000,0.12894,0.0012659,0.05,53.328
50000,0.12894,0.0012659,0.05,53.328
50000,0.12894,0.0012659,0.05,53.328
50000,0.13164,0.0012924,0.05,50.245
50000,0.13164,0.0012924,0.05,50.245
50000,0.13164,0.0012924,0.05,50.245
50000,0.1343,0.0013185,0.05,47.397
50000,0.1343,0.0013185,0.05,47.397
50000,0.13695,0.0013445,0.05,44.739
50000,0.13695,0.0013445,0.05,44.739
50000,0.13695,0.0013445,0.05,44.739
50000,0.13965,0.001371,0.05,42.199
50000,0.13965,0.001371,0.05,42.199
50000,0.13965,0.001371,0.05,42.199
50000,0.1424,0.0013981,0.05,39.778
50000,0.1424,0.0013981,0.05,39.778
50000,0.14521,0.0014256,0.05,37.474
50000,0.14521,0.0014256,0.05,37.474
50000,0.14521,0.0014256,0.05,37.474
50000,0.14807,0.0014538,0.05,35.284
50000,0.14807,0.0014538,0.05,35.284
50000,0.14807,0.0014538,0.05,35.284
50000,0.151,0.0014824,0.05,33.205
50000,0.151,0.0014824,0.05,33.205
50000,0.151,0.0014824,0.05,33.205
50000,0.15397,0.0015117,0.05,31.233
50000,0.15397,0.0015117,0.05,31.233
50000,0.15397,0.0015117,0.05,31.233
50000,0.15701,0.0015415,0.05,29.366
50000,0.15701,0.0015415,0.05,29.366
50000,0.15701,0.0015415,0.05,29.366
50000,0.16011,0.0015719,0.05,27.6
50000,0.16011,0.0015719,0.05,27.6
50000,0.16011,0.0015719,0.05,27.6
50000,0.16327,0.001603,0.05,25.93
50000,0.16327,0.001603,0.05,25.93
50000,0.16327,0.001603,0.05,25.93
50000,0.16649,0.0016346,0.05,24.352
50000,0.16649,0.0016346,0.05,24.352
